Cornerstone United Pentecostal Church,Edmonton,AB,780-929-0388,http://www.cornerstone-upc.com
CORONADO UNITED CHURCH,Gibbons,AB,,
CORPUS CHRISTI CHURCH,Calgary,AB,,
COUNTRY HILLS COMMUNITY CHURCH,Calgary,AB,,
COUTTS UNITED CHURCH,Coutts,AB,,
COVENANT CHRISTIAN REFORMED CHURCH OF CALGARY,Calgary,AB,,
COVENANT CHRISTIAN REFORMED CHURCH OF EDMONTON,Edmonton,AB,,
Covenant Reformed Church,Grande Prairie,AB,780 539 1159,http://www.grandeprairieurc.org
Craneinneme,Istanbul,AB,123456,http://www.google.com/
CREMONA CONGREGATIONAL CHURCH,Carstairs,AB,,
CREMONA EVANGELICAL MISSIONARY CHURCH,Cremona,AB,,
CRESCENT HEIGHTS BAPTIST CHURCH,Calgary,AB,,
CRESCENT HEIGHTS CHURCH OF CHRIST,Medicine Hat,AB,403 527 7311,http://mhcoc.weebly.com/
CRESTWOOD MENNONITE BRETHREN CHURCH,Medicine Hat,AB,,
CROATIAN CATHOLIC MISSION,Calgary,AB,,
CROSS OF CHRIST LUTHERAN CHURCH OF THE DEAF ALBERTA,Edmonton,AB,,
Cross Pointe Church,Calgary,AB,(403) 818-7345,http://www.crosspointechurch.ca
CROSSFIELD BAPTIST CHURCH,Crossfield,AB,,
CROSSFIELD PASTORAL CHARGE,Crossfield,AB,,
Crossroads (Medicine Hat Alliance Church),Medicine Hat,AB,(403) 527-7507,http://www.medhatalliance.com
Crossroads Community Church,Calgary,AB,403-276-1263,
CROWSNEST COMMUNITY BAPTIST CHURCH,Blairmore,AB,,
CROWSNEST COMMUNITY CHRISTIAN CENTRE,Blairmore,AB,,
Crowsnest Community Christian Centre,Coleman,AB,403.563.3537,http://crowsnestchristiancentre.com
CROWSNEST PASS UNITED CHURCH,Blairmore,AB,,
Daily Hope Community Church,Mississauga,AB,416 805 5850,http://www.gilgalchristiancommunity.org/member-churches.html
DALEMEAD CHURCH,Carseland,AB,,
DALHOUSIE COMMUNITY CHURCH (MENNONITE BRETHREN),Calgary,AB,,
DANISH LUTHERAN CHURCH,Calgary,AB,403 277 5804,http://www.danishlutheranchurch.ca
DAYSLAND UNITED CHURCH,Daysland,AB,,
DAYSPRING CHRISTIAN FELLOWSHIP,Lac La Biche,AB,,
DAYSPRING PRESBYTERIAN CHURCH,Edmonton,AB,(780) 435-3111,http://www.dayspringchurch.ca/ 
Daystar Church,Leduc,AB,780-986-5461,http://www.daystarchurch.ca/
Deeper Life,Lagos,AB,08099303445 or 08154,
DEER PARK ALLIANCE CHURCH,Red Deer,AB,,
DEER PARK UNITED CHURCH,Calgary,AB,,
Delburne Gospel Church,Delburne,AB,403-443-5950,
DELBURNE UNITED CHURCH,Delburne,AB,,
DELIA CHRISTIAN FELLOWSHIP,Delia,AB,,
DELIA-CRAIGMYLE PASTORAL CHARGE,Delia,AB,,
DERWENT HOLY SPIRIT UKRAINIAN CATHOLIC PARISH,Derwent,AB,,
DESCENT OF THE HOLY GHOST UKRAINIAN CATHOLIC PARISH,Waskatenau,AB,,
DEVON CHRISTIAN & MISSIONARY ALLIANCE CHURCH,Devon,AB,,
DEVON COMMUNITY CHURCH,Devon,AB,780.987.3385,http://www.devoncommunitychurch.com
DEWBERRY COMMUNITY CHURCH,Dewberry,AB,,
DIAMOND VALLEY FULL GOSPEL CHURCH,Innisfail,AB,,
DIAMOND VALLEY PASTORAL CHARGE,Turner Valley,AB,,
DIVISION AVENUE CHURCH OF GOD (PENTECOSTAL),Medicine Hat,AB,,
"Dominion Chapel Ministries, Airdrie",Airdrie,AB,14034205505,http://www.dominionchapelministries.com
DORMITION OF THE MOST HOLY MOTHER OF GOD UKRAINIAN CATHOLIC PARISH,Edmonton,AB,,
DOVERCOURT BAPTIST CHURCH,Edmonton,AB,780-455-02-46,https://dbcedmonton.faithlifesites.com
DRAYTON VALLEY ALLIANCE CHURCH,Drayton Valley,AB,,
Drayton Valley Church of God,Drayton Valley,AB,780-542-5091,
DRUMHELLER CHRISTIAN & MISSIONARY ALLIANCE CHURCH,Drumheller,AB,,
DRUMHELLER SEVENTH DAY ADVENTIST CHURCH,Red Deer,AB,,
DUCHESS BETHEL MENNONITE CHURCH,Duchess,AB,,
DUCHESS LUTHERAN CHURCH,Duchess,AB,,
DUCHESS MENNONITE CHURCH,Duchess,AB,,
DUCHESS UNITED CHURCH,Duchess,AB,,
EAGLE HILL GOSPEL MISSION (Community Church),Sundre ,AB,4035561320,
Eaglemont Christian Church,Beaumont,AB,780.929.5111,http://www.eaglemontchurch.ca
EAGLESHAM COMMUNITY CHURCH,Eaglesham,AB,780-359-2882,http://www.eagleshamchurch.ca/
EAST OLDS BAPTIST CHURCH,Linden,AB,,
East Olds Baptist Church,Olds,AB,403-556-2821,http://www.eastoldsbaptist.ca
East Parkland Bible Church,Stony Plain,AB,780-963-6355,
EASTMINSTER PRESBYTERIAN CHURCH,Edmonton,AB,,
Eastside City Church,Calgary,AB,403-569-1003,http://www.eastsidecitychurch.ca/#/home
EASTSIDE COMMUNITY BAPTIST CHURCH,Calgary,AB,,
EBENEZER CHRISTIAN REFORMED CHURCH OF LEDUC,Leduc,AB,780-986-4119,http://www.ebenezercrc.com
EBENEZER UNITED CHURCH,Edmonton,AB,,
ECHO VALLEY CHURCH OF GOD IN CHRIST MENNONITE,Bluffton,AB,,
EDMONTON BETHEL BIBLE FELLOWSHIP ASSEMBLY,Edmonton,AB,,
Edmonton Bible Presbyterian Church,Edmonton,AB,780-479-0746,http://edmontonbpc.org
Edmonton Central Church of Christ,Edmonton,AB,,https://edmontoncentralchurchofchrist.org/
EDMONTON CENTRAL SDA CHURCH,Red Deer,AB,,
EDMONTON CHINESE BAPTIST CHURCH,Edmonton,AB,,
EDMONTON CHINESE CHRISTIAN CHURCH (PROTESTANT),Edmonton,AB,,
EDMONTON CHRISTIAN ASSEMBLY,Edmonton,AB,,
EDMONTON CONGREGATION) STANDARD CHURCH OF AMERICA,Edmonton,AB,,
EDMONTON CRESTWOOD PRESBYTERIAN CHURCH,Edmonton,AB,,
EDMONTON EMMANUEL BAPTIST CHURCH,Edmonton,AB,,
EDMONTON FREE METHODIST CHURCH,Edmonton,AB,,
Edmonton Korean Full Gospel Church,Edmonton,AB,780.435.4460,http://www.edmontonfullgospel.com
EDMONTON KOREAN PRESBYTERIAN CHURCH,Edmonton,AB,,
EDMONTON KOREAN SEVENTH-DAY ADVENTIST CHURCH,Edmonton,AB,,
EDMONTON LIVING WORD ASSEMBLY,Edmonton,AB,,
EDMONTON MORAVIAN CHURCH,Edmonton,AB,,
EDMONTON NEW LIFE CHINESE LUTHERAN CHURCH,Edmonton,AB,,
EDMONTON SOUTH SEVENTH DAY ADVENTIST CHURCH,Sherwood Park,AB,,
EDMONTON SOUTHSIDE CHURCH OF THE NAZARENE,Edmonton,AB,,
EDSON MENNONITE CHURCH,Edson,AB,,
EDSON SEVENTH-DAY ADVENTIST CHURCH,Edson,AB,,
EDSON TRAIL PASTORAL CHARGE,Valleyview,AB,,
EDSON UNITED CHURCH,Edson,AB,,
EGLISE DE STE FAMILLE,Calgary,AB,,
Elevate Church,Edmonton,AB,780-237-4601,http://www.elevatechurch.ca
ELIM PENTECOSTAL TABERNACLE,Drumheller,AB,403 823-3207,http://www.trychurchagain.org
ELK POINT BAPTIST CHURCH,Elk Point,AB,,
ELK POINT UNITED CHURCH PASTORAL CHARGE,Elk Point,AB,,
ELLERSLIE ROAD BAPTIST CHURCH,Edmonton,AB,,
ELLICE FREE METHODIST CHURCH,Bashaw,AB,,
ELNORA UNITED CHURCH,Elnora,AB,,
EMMANUEL ANGLICAN CHURCH,Sexsmith,AB,,
EMMANUEL BAPTIST CHURCH,Valleyview,AB,,
Emmanuel Baptist Church,Three Hills,AB,403-443-2868,http://www.emmanuelbaptist3hills.ca
EMMANUEL CHRISTIAN REFORMED CHURCH OF CALGARY,Calgary,AB,,
EMMANUEL COMMUNITY REFORMED CHURCH,Edmonton,AB,,
EMMANUEL EVANGELICAL MISSIONARY CHURCH,Vegreville,AB,,
EMMANUEL GOSPEL ASSEMBLY,Edmonton,AB,780 9384851,http://www.egaedmonton.org
Emmanuel Gospel Assembly (Malayalam),Edmonton,AB,7807574586,http://www.egaedmonton.org
EMMANUEL LUTHERAN CHURCH,Czar,AB,,
EMMANUEL LUTHERAN CHURCH OF FOREST LAWN CALGARY,Calgary,AB,,
EMMANUEL PARISH OF EAST SMOKY,Valleyview,AB,,
EMMANUEL REFORMED CHURCH OF NEERLANDIA,Neerlandia,AB,,http://www.emmanuelurc.org
EMMAUS LUTHERAN CHURCH,Wetaskiwin,AB,,
EMMAUS LUTHERAN CHURCH,Calahoo,AB,,
EMMAUS LUTHERAN CHURCH EDMONTON,Edmonton,AB,,
EMMAUS LUTHERAN CHURCH INCORPORATED OF DRAYTON VALLEY ALBERTA,Drayton Valley,AB,,
EMMAUS LUTHERAN CHURCH OF CALAHOO,Calahoo,AB,,
Empress Family Worship Centre,Empress,AB,403.565.3877,
EMPRESS-BUFFALO PASTORAL CHARGE,Empress,AB,,
Engage City Church - Spruce Grove,Spruce Grove,AB,780.800.4900,http://engagechurch.ca
ENTWISTLE COMMUNITY CHURCH,Entwistle,AB,,
ERSKINE UNITED CHURCH,Erskine,AB,,
Ethiopian Evangelical Church,Edmonton,AB,780.496.9213,
ETZIKOM EVANGELICAL FREE CHURCH,Etzikom,AB,,
EVANGEL ASSEMBLY OF GRANDE PRAIRIE,Grande Prairie,AB,,
Evangel Christian Assembly,Calgary,AB,403.272.8282,
Evangel Pentecostal,Valleyview,AB,780.524.3623,http://facebook.com/evangelpentecostalvalleyview
EVANGEL PENTECOSTAL Tabernacle,Edmonton,AB,,
EVANGELICAL BAPTIST CHURCH OF MCLENNAN,Mclennan,AB,,
EVANGELICAL COVENANT CHURCH,Edmonton,AB,(780) 466-0462,http://www.edmontoncovenantchurch.ab.ca/
EVANGELICAL COVENANT CHURCH OF CALGARY,Calgary,AB,,
EVANGELICAL FELLOWSHIP OF CANADA MEDICINE HAT CHAPTER,Medicine Hat,AB,,
EVANGELICAL FREE CHURCH OF BASSANO,Bassano,AB,,
EVANGELICAL FREE CHURCH OF CANADA PRAIRIE DISTRICT,Lethbridge,AB,,
EVANGELICAL FREE CHURCH OF ENCHANT,Enchant,AB,,
EVANGELICAL FREE CHURCH OF ERSKINE,Erskine,AB,,
EVANGELICAL FREE CHURCH OF MEDICINE HAT,Medicine Hat,AB,,
EVANGELICAL FREE CHURCH OF WAINWRIGHT,Wainwright,AB,,
EVANGELICAL LUTHERAN CHURCH OF THE GOOD SHEPHERD,Stony Plain,AB,,
EVANGELICAL MISSIONARY CHURCH CANADA WEST DISTRICT,Calgary,AB,,
EVANGELICAL MISSIONARY CHURCH OF CANADA,Calgary,AB,,
EVANGELICAL PEACE LUTHERAN CHURCH,Leduc,AB,,
Evangelistic,Cheptais,AB,+254712576176,http://no
Evansburg Baptist Church,Evansburg,AB,780-727-2245,http://ourchurch.com/member/e/evansburgbaptch/
EVENING LIGHT TABERNACLE (OF CALGARY),Calgary,AB,,
EVERGREEN CHRISTIAN REFORMED CHURCH,Fort Mcmurray,AB,,
EVERGREEN PASTORAL CHARGE,Sangudo,AB,,
Experience Church,Calgary,AB,587-352-1442,http://www.experiencechurch.ca
FAIRFIELD BAPTIST CHURCH,Brownfield,AB,,
FAIRVIEW ALLIANCE CHURCH,Fairview,AB,,
FAIRVIEW BAPTIST CHURCH,Calgary,AB,,
FAIRVIEW GOSPEL CHAPEL,Fairview,AB,,
FAIRVIEW S D A CHURCH,Red Deer,AB,,
FAITH BAPTIST CHURCH,Lethbridge,AB,,http://lethbridge-faith-baptist-church.com
Faith Baptist Church Huntsville,Huntsville,AB,(705) 789-2492,http://www.faithhuntsville.ca
FAITH COMMUNITY BAPTIST CHURCH,Claresholm,AB,,
FAITH COMMUNITY BAPTIST CHURCHOF AIRDRIE,Airdrie,AB,,
FAITH EVANGELICAL LUTHERAN CHURCH CALGARY,Calgary,AB,,
FAITH FELLOWSHIP CHRISTIAN REFORMED CHURCH,Fairview,AB,,
FAITH LUTHERAN CHURCH,Cardston,AB,,
FAITH LUTHERAN CHURCH,Cadogan,AB,,
FAITH LUTHERAN CHURCH,Vermilion,AB,,
FAITH LUTHERAN CHURCH,Rolling Hills,AB,,
FAITH LUTHERAN CHURCH,Grande Prairie,AB,,
FAITH LUTHERAN FELLOWSHIP OF CAMROSE,Claresholm,AB,,
Faith Pentecostal Assembly,Edmonton,AB,780.444.7838,
Faith Presbyterian Church,Fort Mcmurray,AB,780-743-5754,
FAITH UNITED CHURCH,Edgerton,AB,,
Faith Vineyard Christian Fellowship,Calgary,AB,(403) 288-9150,
FALUN TRINITY LUTHERAN CHURCH,Wetaskiwin,AB,,
Family Christian Centre,Fort Mcmurray,AB,780.791.3366,http://www.familychristiancentre.org
Family of Faith Church,Edson,AB,780-517-7558,http://fofcedson.com
Family Worship Centre,Manning,AB,780.836.3412,http://www.manningchurch.ca
Family Worship Centre,Whitecourt,AB,780.778.2572,http://www.whitecourtfwc.com
FELLOWSHIP BAPTIST CHURCH,Fort Mcmurray,AB,,
FELLOWSHIP BAPTIST CHURCH (DRUMHELLER),Drumheller,AB,,
FELLOWSHIP CHAPEL,Two Hills,AB,,
Fellowship Christian Reformed Church of Edmonton,Edmonton,AB,(780) 465-3500,http://www.fellowshipcrc.awardspace.com
FELLOWSHIP OF FELLOWMEN CHURCH (EDM),Edmonton,AB,,
FERINTOSH UNITED CHURCH,Ferintosh,AB,,
FIFTH AVENUE MEMORIAL UNITED CHURCH,Medicine Hat,AB,,
FIRST ALLIANCE CHURCH OF THE CHRISTIAN & MISSIONARY ALLIANCE,Calgary,AB,,
First Apostolic Church of Grande Prairie,Grande Prairie,AB,(780) 532-0649,http://www.apostolicchurchgp.com
First Assembly,Calgary,AB,(403)253-7136,http://www.fachurch.com
FIRST ASSEMBLY OF GOD,Medicine Hat,AB,403.526.2946,http://www.mhfirst.org
First Baptist Church,Red Deer,AB,(403) 873-1011,
FIRST BAPTIST CHURCH,Warburg,AB,,
FIRST BAPTIST CHURCH,Olds,AB,,
FIRST BAPTIST CHURCH,Red Deer,AB,(403) 873-1011,
FIRST BAPTIST CHURCH,Edmonton,AB,,
FIRST BAPTIST CHURCH,Peace River,AB,,
FIRST BAPTIST CHURCH,Calgary,AB,,
FIRST BAPTIST CHURCH,Ponoka,AB,,
FIRST BAPTIST CHURCH,Camrose,AB,,
FIRST BAPTIST CHURCH OF LACOMBE ALBERTA,Lacombe,AB,,
FIRST BAPTIST CHURCH OF SMOKY LAKE,Smoky Lake,AB,,
FIRST CHRISTIAN CHURCH (DISCIPLES) EDMONTON,Edmonton,AB,,
FIRST CHRISTIAN REFORMED CHURCH OF EDMONTON,Edmonton,AB,,
FIRST CHRISTIAN REFORMED CHURCH OF LETHBRIDGE,Lethbridge,AB,,
FIRST CHRISTIAN REFORMED CHURCH OF RED DEER,Red Deer,AB,,
FIRST CHRISTIAN REFORMED CHURCH OF ROCKY MOUNTAIN HOUSE,Rocky Mountain House,AB,,
"First Church of Christ, Scientist, Edmonton",Edmonton,AB,780.422.4754,http://www.csedmonton.org
FIRST CHURCH OF FAITH HOPE AND LOVE OF EDMONTON,Edmonton,AB,,
First Church of God,Edmonton,AB,780-469-2404,
FIRST CHURCH OF THE NAZARENE,Calgary,AB,,
FIRST CHURCH OF THE NAZARENE,Edmonton,AB,,
FIRST CHURCH OF THE NAZARENE,Red Deer,AB,,
FIRST CONGREGATIONAL CHURCH OF LETHBRIDGE,Lethbridge,AB,,
FIRST EDMONTON MISSIONARY CHURCH,Edmonton,AB,,
FIRST EVANGELICAL LUTHERAN CHURCH OF CALGARYALBERTA,Calgary,AB,,
FIRST FILIPINO ALLIANCE CHURCH,Edmonton,AB,,
FIRST LUTHERAN CHURCH,Lloydminster,AB,,
FIRST MENNONITE CHURCH,Calgary,AB,,
FIRST MILLWOODS UNITED CHURCH,Edmonton,AB,,
First Pentecostal Assembly,Calgary,AB,403.253.7136,http://www.fachurch.com
FIRST PRESBYTERIAN CHURCH,Edmonton,AB,,
FIRST PROTESTANT REFORMED CHURCH OF EDMONTON,Sherwood Park,AB,,
FIRST UNITED CHURCH,Fort Saskatchewan,AB,,http://fsunited.org
FIRST UNITED CHURCH,Hanna,AB,,
FIRST UNITED CHURCH,Wetaskiwin,AB,,
FIRST UNITED PENTECOSTAL CHURCH OF EDMONTON ALBERTA,Edmonton,AB,,
Fish Creek Christian Fellowship,Calgary,AB,403-452-4425,
FOOTHILLS COMMUNITY CHURCH,Pincher Creek,AB,,
FOOTHILLS LUTHERAN CHURCH OF CALGARY,Calgary,AB,,
FOOTHILLS MENNONITE CHURCH,Calgary,AB,,
FOOTHILLS UNITED CHURCH,Cowley,AB,,
FOOTHILLS UNITED CHURCH,Calgary,AB,,
FORBES PRESBYTERIAN CHURCH,Grande Prairie,AB,,
FOREMOST EVANGELICAL FREE CHURCH,Foremost,AB,,
FOREMOST PASTORAL CHARGE,Foremost,AB,,
FOREST LAWN UNITED CHURCH,Calgary,AB,,
FORESTBURG PASTORAL CHARGE,Forestburg,AB,,
FORT ASSINIBOINE PASTORAL CHARGE,Fort Assiniboine,AB,,
Fort Good Hope Pentecostal Chapel,Fort Good Hope,AB,867.598.2306,
FORT MACLEOD ALLIANCE CHURCH,Fort Macleod,AB,,
FORT MACLEOD CHRISTIAN FELLOWSHIP,Fort Macleod,AB,,
FORT MACLEOD-GRANUM PASTORAL CHARGE,Fort Macleod,AB,,
FORT MCMURRAY ALLIANCE CHURCH,Fort Mcmurray,AB,,
FORT MCMURRAY CHRISTIAN ASSEMBLY,Fort Mcmurray,AB,(780) 791-1709,
FORT MCMURRAY SEVENTH-DAY ADVENTIST CHURCH,Fort Mcmurray,AB,,
FORT MCMURRAY UNITED CHURCH,Fort Mcmurray,AB,,
FORT SASKATCHEWAN ALLIANCE CHURCH,Fort Saskatchewan,AB,,
FORT SASKATCHEWAN CHURCH OF THE NAZARENE,Fort Saskatchewan,AB,,
FORT SASKATCHEWAN COMMUNITY BAPTIST CHURCH,Fort Saskatchewan,AB,,
FORT SASKATCHEWAN FELLOWSHIP BAPTIST CHURCH,Fort Saskatchewan,AB,(780) 992-0880,http://www.fortsaskbaptist.com
FORT SASKATCHEWAN PENTECOSTAL ASSEMBLY,Fort Saskatchewan,AB,780.998.7171,
FOUNDATION BAPTIST CHURCH OF CALGARY,Calgary,AB,,
FOX CREEK EVANGELICAL FREE CHURCH,Fox Creek,AB,,
FREE GRACE REFORMED BAPTIST CHURCH,Lethbridge,AB,,
FREEDOM CHRISTIAN FELLOWSHIP,Gadsby,AB,,
Freedom Christian Fellowship,Stettler,AB,403.742.2645,
FREEDOM METROPOLITAN COMMUNITY CHURCH,Edmonton,AB,,
Frontline Worship Centre,Sylvan Lake,AB,(403) 887-3313,http://www.frontlineministries-int.com
FULL GOSPEL CHURCH,Sedalia,AB,,
Full Gospel Church of Port McNeill,Port Mcneill,AB,250-956-4741,http://www.island.net/~fgpm
Full Gospel Tabernacle,Calgary,AB,(403) 285-3300,http://www.fullgospeltabernacle.org
FUNDAMENTAL BAPTIST CHURCH OF SUMMERSIDE,Summerside,AB,(902) 436-6245,http://www.fbcsummerside.org
GALAHAD EVANGELICAL MISSIONARYCHURCH,Galahad,AB,,
GANTON PRESBYTERIAN CHURCH,Vermilion,AB,,
GARDERN ROAD SEVENTH-DAY ADVENTIST CHURCH,Red Deer,AB,,
GARNEAU UNITED CHURCH,Edmonton,AB,,
GARRINGTON COMMUNITY CHURCH,Bowden,AB,,
Gateway Alliance Church,Edmonton,AB,(780) 456-0252,https://gatewayalliancechurch.com/
GATEWAY CHRISTIAN ASSEMBLY,Calgary,AB,,
GATEWAY CHRISTIAN CHURCH,Edmonton,AB,,
GATEWAY INTERNATIONAL CHURCH,Calgary,AB,,
Gateway Victory Church,Calgary,AB,403.816.1684,http://www.gatewayvictory.com/
GEM PRESBYTERIAN CHURCH,Gem,AB,,
GENERAL ASSEMBLY OF THE CHURCH OF GOD IN WESTERN CANADA,Camrose,AB,780-672-0772,"http://www.chog,ca"
GERMAN CHURCH OF GOD,Wetaskiwin,AB,,
GERMAN CHURCH OF GOD,Edmonton,AB,,
GERMAN CHURCH OF GOD,Barrhead,AB,,
Get In The Ark Ministries Spruce Grove,Spruce Grove,AB,780-982-4828,http://Getinthearkministries.org
GILCHRIST MEMORIAL UNITED CHURCH,Edmonton,AB,,
GLAD TIDINGS CHRISTIAN REFORMED CHURCH OF EDMONTON,Edmonton,AB,,
GLAD TIDINGS PENTECOSTAL ASSEMBLY,Barrhead,AB,,
Glad Tidings Pentecostal Assembly,Vermilion,AB,780.853.6235,
GLADYS UNITED CHURCH,Blackie,AB,,
GLEICHEN UNITED CHURCH,Gleichen,AB,,
GLENDON EVANGELICAL CHURCH,Glendon,AB,,
Glendon Pentecostal Assembly,Glendon,AB,780.635.3753,
GLENVIEW CHURCH OF THE NAZARENE,Medicine Hat,AB,,
Glory to God Christian Assembly,Edmonton,AB,780.428.3041,http://www.ecpa.ca
God's House,Okotoks,AB,403.813.0069,
GOLDEN VALLEY LUTHERAN CHURCH,Viking,AB,,
GOOD NEWS CENTRE,Lethbridge,AB,,
GOOD NEWS COMMUNITY CHURCH,Ryley,AB,,
GOOD NEWS MORAVIAN CHURCH,Sherwood Park,AB,,
Good Shepherd Gospel Church,St. Albert,AB,780-460-5806,
GOOD SHEPHERD LUTHERAN CHURCH,High River,AB,,
GOOD SHEPHERD LUTHERAN CHURCH,Valleyview,AB,,
GOSPEL CENTRE PENTECOSTAL CHURCH ,Edmonton,AB,780.484.0085,
GOSPEL CENTRE SUNDRE PENTECOSTAL HOLINESS CHURCH,Sundre,AB,,
GOSPEL CHAPEL,Sylvan Lake,AB,,
GOSPEL CHAPEL OF YOUNGSTOWN,Youngstown,AB,403-779-3888,
GOSPEL HALL OF THE BRETHREN OF DRUMHELLER,Drumheller,AB,,
GOSPEL LIGHT CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE,Debolt,AB,,
GOSPEL MISSION OF FALUN,Falun,AB,,
Gospel of Christ Word of God Revival,Olds,AB,403-819-8364,http://m.facebook.com/GospelofChristWordofGodRevival/
Gospel To Every Creature Ministries,Repalle,AB,+91-9866822759,
GRACE AIRDRIE,Airdrie,AB,403-948-3821,http://www.graceairdrie.ca
GRACE BAPTIST CHURCH OF CALGARY,Calgary,AB,,
GRACE BAPTIST CHURCH OF NITON,Niton Junction,AB,,
GRACE BIBLE FELLOWSHIP OF SEXSMITH ALBERTA,Sexsmith,AB,,
GRACE CHAPEL OF LEDUC,Edmonton,AB,,
GRACE COMMUNITY ALLIANCE CHURCH,Calgary,AB,,
GRACE COMMUNITY FELLOWSHIP,Red Deer,AB,,
GRACE EVANGELICAL LUTHERAN CHURCH OF GNADENTHAL,Leduc,AB,,
GRACE FAMILY BAPTIST CHURCH,St. Albert,AB,,
GRACE FELLOWSHIP BAPTIST CHURCH,Stettler,AB,,
GRACE GOSPEL CHAPEL OF SPIRIT RIVER,Spirit River,AB,,
GRACE JAPANESE CHRISTIAN CHURCH OF ALBERTA,Canmore,AB,,
GRACE LUTHERAN CHURCH,Edson,AB,,
GRACE LUTHERAN CHURCH,Medicine Hat,AB,,
GRACE LUTHERAN CHURCH,Hinton,AB,,
GRACE LUTHERAN CHURCH,Drumheller,AB,,http://WWW.GLCDRUM.COM
GRACE LUTHERAN CHURCH,Calgary,AB,,
GRACE LUTHERAN CHURCH,Edmonton,AB,,
GRACE LUTHERAN CHURCH,Wetaskiwin,AB,,
GRACE LUTHERAN CHURCH,Camrose,AB,,
GRACE LUTHERAN CHURCH OF OKOTOKS ALBERTA,Okotoks,AB,,
GRACE PRESBYTERIAN CHURCH,Calgary,AB,,
Grace Reformed Baptist Church of Edmonton,Edmonton,AB,780-433-0060,http://www.gracereformedbaptist.ca
Grace Rescue Life Ministry,,AB,,
GRACE UNITED CHURCH,Wainwright,AB,,
GRACE UNITED CHURCH,Edmonton,AB,,
GRACE UNITED CHURCH,Grimshaw,AB,,
GRACE UNITED CHURCH,Lloydminster,AB,,
Gracepoint Fellowship,Calgary,AB,403-606-5483,http://www.gpfellowship.org
GRAND CENTRE ALLIANCE CHURCH,Cold Lake,AB,,
GRAND CENTRE COMMUNITY BAPTIST CHURCH OF GRAND CENTRE ALBERTA,Grand Centre,AB,,
GRANDE CACHE FULL GOSPEL ASSEMBLY,Grande Cache,AB,,
GRANDE CACHE UNITED CHURCH,Grande Cache,AB,,
Grande Prairie Church of Christ - Highland Park Site (and Admin Office),Grande Prairie,AB,7805384211,http://www.gpchurchofchrist.com
Grande Prairie Church of Christ - Mission Heights Site,Grande Prairie,AB,780-538-4211,http://www.gpchurchofchrist.com
GRANDE PRAIRIE CHURCH OF THE NAZARENE,Grande Prairie,AB,,
GRANDE PRAIRIE S D A CHURCH,Grande Prairie,AB,,
GRANUM EVANGELICAL LUTHERAN CHURCH,Granum,AB,,
GREAT BEND CHURCH OF CHRIST,Delburne,AB,,
GREEK CATHOLIC PARISH OF SAINTS PETER AND PAUL,Lethbridge,AB,,
GREEK ORTHODOX CHURCH PARISH OF BANILLA,Willingdon,AB,,
GREEK ORTHODOX CONGREGATION OF HOLY TRINITY OF OLD WOSTOK,St. Michael,AB,,
GREENFIELD BAPTIST CHURCH,Edmonton,AB,,
GRIMSHAW FAMILY CHRISTIAN CENTRE,Grimshaw,AB,780.332.2459,
GWYNNE EVANGELICAL FREE CHURCH,Bittern Lake,AB,,
HANNA CHRISTIAN & MISSIONARY ALLIANCE WESTERN CANADIAN DISTRICT,Hanna,AB,,
HANNA FULL GOSPEL FELLOWSHIP,Hanna,AB,,
HANNA S D A CHURCH,Red Deer,AB,,
HARDISTY CHRISTIAN FELLOWSHIP,Hardisty,AB,,
Harvest Bible Chapel Olds,Olds,AB,5877773314,http://www.harvestolds.com
HARVEST HILLS ALLIANCE CHURCH,Calgary,AB,,
HARVEST LIFE CHURCH FELLOWSHIP,Cold Lake,AB,,
Harvest Vineyard Christian Fellowship,Edmonton,AB,(403) 474-1178,
HAWKWOOD BAPTIST FELLOWSHIP,Calgary,AB,,
Haynes Community Church,Haynes,AB,403-302-0885,http://www.haynescommunitychurch.com
HAYS GOSPEL CHAPEL,Hays,AB,,
HEART VALLEY CHURCH OF GOD IN CHRIST MENNONITE,Wanham,AB,,
HEIMDAL PENTECOSTAL CHURCH,Millet,AB,,
HEIMTAL MORAVIAN CHURCH,Edmonton,AB,,
Heritage Valley Pentecostal Assembly,Edmonton,AB,780 699 6315,http://www.heritagevalleyassembly.com
High Level Christian Fellowship,High Level,AB,780-926-4177,
HIGH LEVEL EVANGELICAL CHURCH A DIVISION OF LA CRETE BERGTHALER MENNONITE CHURCH,High Level,AB,,
HIGH LEVEL FULL GOSPEL CHURCH,High Level,AB,,
HIGH LEVEL FULL GOSPEL CHURCH,High Level,AB,,
HIGH LEVEL UNITED CHURCH,High Level,AB,,
High Prairie Christian Centre,High Prairie,AB,780.523.3916,
HIGH RIVER ALLIANCE CHURCH,High River,AB,,
HIGH RIVER BAPTIST CHURCH,High River,AB,,
HIGH RIVER PASTORAL CHARGE,High River,AB,,
HIGHLAND MENNONITE BRETHREN CHURCH,Calgary,AB,,
HIGHLAND PARK EVANGELICAL FREE CHURCH,New Norway,AB,,
HIGHLANDS BAPTIST CHURCH,Edmonton,AB,,
HIGHLANDS UNITED CHURCH,Edmonton,AB,,
Highway Christian Centre,Edmonton,AB,780.434.1710,http://www.highwaychristiancentre.com
Highway Christian Centre,Edmonton,AB,780.434.1710,http://www.highwaychristiancentre.com
