LOWER GRANVILLE UNITED BAPTIST CHURCH,Annapolis Royal,NS,,
LOWER MUSQUODOBOIT PASTORAL CHARGE,Middle Musquodoboit,NS,,
LOWER ONSLOW UNITED CHURCH,Truro,NS,,
LOWER WOOD HARBOUR UNITED BAPTIST CHURCH,Shelb Co,NS,,
LUCASVILLE UNITED BAPTIST CHURCH,Lower Sackville,NS,,
LUNENBURG PASTORAL CHARGE,Lunenburg,NS,,
LUTHERAN CHURCH OF OUR SAVIOUR,Dartmouth,NS,,
Lutheran Church of the Resurrection,Halifax,NS,9024229224,http://users.eastlink.ca/~lutheranchurch/Index.html
LYONS BROOK UNITED CHURCH,Scotsburn,NS,,
MABOU HILLSBOROUGH UNITED CHURCH,Mabou,NS,,
MACCAN UNITED BAPTIST CHURCH,Maccan,NS,,
MACMILLAN MEMORIAL UNITED CHURCH,Albert Bridge,NS,,
MAHONE BAY UNITED BAPTIST CHURCH,Mahone Bay,NS,,
MAITLAND BRIDGE UNITED BAPTIST CHURCH,Caledonia Queens Co,NS,,
MAITLAND PASTORAL CHARGE,Maitland,NS,,
MALAGASH WALLACE PASTORAL CHARGE,Malagash,NS,,
MARGAREE PASTORAL CHARGE,Margaree Centre,NS,,
MARGAREE VALLEY BAPTIST CHURCH,Margaree Valley,NS,,
MARGARETVILLE UNITED CHURCH,Margaretville,NS,,
Marine Drive Pentecostal Church,Head of Jeddore,NS,902.889.3259,http://www.mdpc.be
MARITIME CONFERENCE OF THE PENTECOSTAL HOLINESS CHURCH,Summerville,NS,,
MARITIME DISTRICT CONFERENCE DISTRICT OFFICE,Truro,NS,,
MCCULLOCH UNITED CHURCH,Truro,NS,,
Melvern Square Fellowship Baptist Church,Kingston,NS,902-765-6361,http://fbcmelvernsq.com
MELVERN SQUARE UNITED BAPTIST CHURCH,Kingston,NS,,
MERIGOMISH UNITED CHURCH,Merigomish,NS,,
MIDDLE RIVER PRESBYTERIAN CHURCH,Westville,NS,,
MIDDLETON LOCAL CHURCH,Middleton,NS,,
MIDDLETON PASTORAL CHARGE,Middleton,NS,,
MIDDLETON UNION CHURCH,Tatamagouche,NS,,
MIDDLETON UNITED CHURCH,Middle Musquodoboit,NS,,
MILFORD UNITED CHURCH,Milford Station,NS,,
MILL COVE UNITED BAPTIST CHURCH AT BIRCHY HEAD,Halifax County,NS,,
Mill Village Church of Christ,Shubenacadie,NS,9027584252,http://shubie.ca/index.php/site/business_popup/Mill_Village_Church_of_Christ/?TB_iframe=true&height=400&width=350
Mill Village Church of Christ,Shubenacadie,NS,9027584252,http://shubie.ca/index.php/site/business_popup/Mill_Village_Church_of_Christ/?TB_iframe=true&height=400&width=350
MILLVALE UNITED BAPTIST CHURCH,Collingwood,NS,,
MILTON CHRISTIAN CHURCH (DISCIPLES OF CHRIST),Milton Queens Co,NS,,
MILTON UNITED BAPTIST CHURCH,Milton,NS,,
MISSION TO SEAMEN MARITIMES,Halifax,NS,,
MISSIONARY BIBLE CHURCH,Halifax,NS,,
Morden United Church,Aylesford,NS,,http://www.aylesfordunited.com
Morden United Church,Morden,NS,902-847-9504,http://www.aylesfordunited.com
MOSER RIVER INDEPENDENT BAPTIST CHURCH,Moser River,NS,902-347-2227,
MOUNT CARMEL PARISH NEW WATERFORD,New Waterford,NS,,
MOUNT DENSON UNITED BAPTIST CHURCH,Falmouth,NS,,
MOUNT HANLEY UNITED BAPTIST CHURCH,Middleton,NS,,
MOUNT OLIVET LUTHERAN CHURCH,Bridgewater,NS,,
MOUNT ZION DELIVERANCE CENTRE,Lakeside,NS,,
MT CALVARY LUTHERAN CHURCH,New Germany,NS,,
MULGRAVE PARK UNITED BAPTIST CHURCH,Halifax,NS,,
MUNROE AVENUE BAPTIST CHURCH,New Glasgow,NS,,
MUSQUODOBOIT HARBOUR PASTORAL CHARGE,Lake Charlotte,NS,,
MUSQUODOBOIT HARBOUR PRESBYTERIAN CHURCH,Musquodoboit Harbour,NS,,
NAPPAN UNITED CHURCH,Amherst,NS,,
NEW ANNAN UNITED BAPTIST CHURCH,Tatamagouche,NS,,
NEW CANADA UNITED BAPTIST CHURCH,Bridgewater,NS,,
New Covenant Ministries Church,Dartmouth,NS,9024689673,http://www.NewCovenantChurch.ca
NEW GERMANY PASTORAL CHARGE,New Germany,NS,,
NEW GLASGOW GOSPEL HALL,New Glasgow,NS,,
NEW GLASGOW PASTORAL CHARGE,New Glasgow,NS,,
New Glasgow Seventh-Day Adventist Church,New Glasgow,NS,,http://www.ngsda.ca/
NEW HARBOUR UNITED BAPTIST CHURCH,Guysborough Co.,NS,,
NEW HOPE COMMUNITY CHURCH,Western Shore,NS,902.627.2544,
NEW LIFE CHRISTIAN CENTRE,Halifax,NS,902.454.0368,
NEW LIFE CHRISTIAN CHURCH,Bridgewater,NS,902.543.3377,http://www.newlifens.com
NEW LIFE CHURCH,Yarmouth,NS,,
New Life Church,Yarmouth,NS,,
New Life Community Church,Hatchet Lake,NS,(902) 852-4456,http://nlcchurch.ca/
NEW MINAS PASTORAL CHARGE,New Minas,NS,,
NEW MINAS UNITED BAPTIST CHURCH,New Minas,NS,,
NEW TESTAMENT BAPTIST CHURCH,Clark's Harbour,NS,,
NEW TESTAMENT BAPTIST CHURCH CARLETON,Yarmouth County,NS,,
NEW TUSKET UNITED BAPTIST CHURCH,Digby County,NS,,
NEW WATERFORD PASTORAL CHARGE,New Waterford,NS,,
NEW WESTMINSTER UNITED CHURCH,Windsor,NS,,
NEWELLTON UNITED BAPTIST CHURCH,Barrington Passage,NS,,
NEWPORT PASTORAL CHARGE,Newport,NS,,
NEWPORT UNITED BAPTIST CHURCH,Newport,NS,,
NEWSOM UNITED CHURCH,Glace Bay,NS,,
NICTAUX UNITED BAPTIST CHURCH,Middleton,NS,,
NINE MILE RIVER UNITED CHURCH,Nine Mile River,NS,,
NOEL PASTORAL CHARGE,Maitland,NS,,
NORTH HIGHLANDS PASTORAL CHARGE,Ingonish,NS,,
NORTH RANGE UNITED BAPTIST CHURCH,Digby Co.,NS,,
North Shore  Christian Fellowship,Tatamagouche,NS,902-986-5385,https://tatamagouche.wordpress.com/
NORTH SYDNEY CALVARY UNITED BAPTIST CHURCH,Bras D'or,NS,,
NORTH SYDNEY SEVENTH-DAY ADVENTIST CHURCH,North Sydney,NS,,
NORTHBROOK BIBLE CHAPEL (INC ),Dartmouth,NS,,
NORTHSIDE INDEPENDENT BAPTIST CHURCH,Bras D'or,NS,,
NORTHUMBERLAND CONGREGATION OFTHE CHURCH OF GOD IN CHRIST MENNONITE TATAMAGOUCHE NOVA SCOTIA,Tatamagouche,NS,,
NORTHUMBERLAND PASTORAL CHARGE,Amherst,NS,,
NOTRE-DAME DE FATIMA PARISH,Yarmouth,NS,,
NOVA SCOTIA ADVENTIST CHRISTIAN CONFERENCE,Digby,NS,,
OAK PARK SEVENTH-DAY ADVENTIST CHURCH,Barrington,NS,,
ONE CHURCH,Halifax,NS,,http://www.onehalifax.com
ONSLOW-BELMONT PASTORAL CHARGE,Truro,NS,,
Open Bible Church of Musquodoboit Valley,Middle Musquodoboit,NS,(902) 384-3463,
Open Door Community Church,Halifax,NS,,http://www.opendoorhalifax.ca
ORANGEDALE OUTREACH PROGRAM,Orangedale,NS,,
ORANGEDALE PRESBYTERIAN CHURCH,Orangdale,NS,,
OUR LADY OF FATIMA PARISH SYDNEY RIVER,Sydney River,NS,,
OUR LADY OF LOURDES PARISH,Wedgepart,NS,,
OUR LADY OF LOURDES PARISH NORTH SYDNEY,New Glasgow,NS,,
OUR LADY OF MOUNT CARMEL PARISH,Shad Bay,NS,,
OUR LADY OF PERPETUAL HELP CHURCH,Halifax,NS,,
OUR LADY OF SORROWS PARISH NORTH SYDNEY,North Sydney,NS,,
OXFORD STREET UNITED CHURCH,Halifax,NS,,
OXFORD UNITED BAPTIST CHURCH,Oxford,NS,,
OXFORD-THOMSON PASTORAL CHARGE,Oxford,NS,,
PARADISE UNITED BAPTIST CHURCH,Paradise,NS,,http://www.facebook.com/ParadiseUBC/
"Parish of All Saints by the Sea, Canso",Canso,NS,902-366-2774,http://www.parishofallsaints.wordpress.com
PARISH OF ALL SAINTS CHURCH,Bedford,NS,,
PARISH OF AVON VALLEY,Windsor,NS,,
PARISH OF CLEMENTS,Clementsport,NS,,
PARISH OF EMMANUAL CHURCH,Dartmouth,NS,,
PARISH OF HOLY TRINITY CHURCH,Bridgewater,NS,,
PARISH OF MELFORD-GUYSBOROUGH,Mulgrave,NS,,
PARISH OF NEWPORT/WALTON,Newport,NS,,
PARISH OF OUR LADY OF FATIMA-CFB HALIFAX ( SHANNON PARK ),Halifax,NS,,
PARISH OF QUEEN OF HEAVEN CFB GREENWOOD,Greenwood,NS,,
PARISH OF ST GEORGE'S,Parrsboro,NS,,
PARISH OF ST GEORGE'S,New Glasgow,NS,,
PARISH OF ST LUKE'S CHURCH,Annapolis Royal,NS,,
PARISH OF ST LUKE'S CHURCH,Dartmouth,NS,902-434-7670,http://www.stlukesdartmouth.ca
PARISH OF ST MARGARET'S OF SCOTLAND CHURCH,Halifax,NS,,
PARISH OF ST MARY'S CHURCH,Glace Bay,NS,,
PARISH OF ST MICHAEL'S CHURCH,Mill Village Queens Co,NS,,
PARISH OF ST PAUL'S CHURCH,Scotch Village,NS,,
PARISH OF ST PETER'S CHURCH,Halifax,NS,,
PARISH OF ST PHILIP'S CHURCH,Halifax,NS,,
PARISH OF ST STEPHEN'S CHURCH,Chester Basin,NS,,
PARISH OF ST-BARNABAS CHURCH,New Chester,NS,,
PARISH OF ST-JAMES CHURCH,Bridgetown,NS,,
PARISH OF ST-JAMES CHURCH,Kentville,NS,,
PARISH OF ST-MATTHIAS CHURCH,Halifax,NS,,
PARISH OF ST-STEPHEN'S CHURCH,Yarmouth,NS,,
PARISH OF ST. GEORGE,Halifax,NS,,
PARISH OF ST. PAUL'S CHURCH,Terence Bay,NS,,
PARISH OF ST.JOHN'S CHURCH LUNENBURG,Lunenburg,NS,,
PARISH OF THE CHURCH OF THE HOLY SPIRIT,Mount Uniacke,NS,,
PARKER'S COVE UNITED BAPTIST CHURCH,Anna Co,NS,,
PARKHILL UNITED CHURCH,Halifax,NS,,
PAROISSE DE L'IMMACULEE CONCEPTION,Pubnico-Est,NS,,
PAROISSE DU SACRE COEUR,Saulnierville,NS,,
PAROISSE NOTRE DAME DU MONT CARMEL,Church Point,NS,,
PAROISSE SAINT ANNE,Ste-Anne-Du-Ruisseau,NS,,
PAROISSE SAINT BERNARD,Digby,NS,,
PAROISSE SAINT JOSEPH,Weymouth,NS,,
PAROISSE SAINT MICHEL,Wedgeport,NS,,
PAROISSE SAINT VINCENT DE PAUL,Salmon River Digby Co,NS,,
PAROISSE SAINT-PIERRE,Middle West Pubnico,NS,,
PAROISSE SAINTE MARIE,Church Point,NS,,
PAROISSE ST ALPHONSE,Meteghan,NS,,
PAROISSE ST PIERRE CHETICAMP,Cheticamp,NS,,
PAROISSE STE AGNES,Tusket,NS,,
PAROISSE STE FAMILLE,Tusket,NS,,
PAROISSE STELLA MARIS,Meteghan,NS,,
PARRSBORO UNITED BAPTIST CHURCH,Parrsboro,NS,,
PARRSBORO-PORT GREVILLE PASTORAL CHARGE,Parrsboro,NS,,
PEACE LUTHERAN CHURCH,Lower Sackville,NS,,
PENIEL UNITED CHURCH OF CANADA,Colchester County,NS,,
PENTECOSTAL HOLINESS CHURCH OF CANADA LOWER BURLINGTON,Hants County,NS,,
PEREAUX UNITED BAPTIST CHURCH,Canning Kings Co,NS,,
PETITE RIVIERE PASTORAL CHARGE,Mill Village,NS,,
PICTOU UNITED CHURCH,Pictou,NS,,
PIONEER PASTORAL CHARGE,Southampton,NS,,
PLEASANT LAKE UNITED BAPTIST CHURCH,Yarmouth,NS,,
PLEASANTVILLE BAPTIST CHURCH,Bridgewater,NS,,
PLYMPTON UNITED BAPTIST CHURCH,Barton,NS,,
POPE JOHN XXIII PARISH,Dartmouth,NS,,
PORT BICKERTON UNITED BAPTIST CHURCH,Bickerton West,NS,,
PORT CLYDE-PORT SAXON UNITED CHURCH,Port Clyde Shelburns County,NS,,
PORT GREVILLE UNITED BAPTIST CHURCH,Parrsboro,NS,,
PORT HAWKESBURY UNITED BAPTIST CHURCH,Port Hawkesbury,NS,,
PORT HILFORD UNITED BAPTIST CHURCH,Sherbrooke,NS,,
PORT HOWE GOSPEL HALL,Amherst,NS,,
PORT LA TOUR UNITED BAPTIST CHURCH,Barrington Shelburne Co,NS,,
PORT MEDWAY UNITED BAPTIST CHURCH,Queens County,NS,,
PORT MOUTON PASTORAL CHARGE,Queen's County,NS,,
PORT MOUTON UNITED BAPTIST CHURCH,Port Mouton,NS,,
PORT WALLIS UNITED CHURCH,Dartmouth,NS,,
PORT WILLIAMS UNITED BAPTIST CHURCH,Kings Co.,NS,,
PORTAUPIQUE UNITED CHURCH OF CANADA,Bass River Col Co,NS,,
PRESBYTERY OF PICTOU OF THE PRESBYTERIAN CHURCH IN CANADA,New Glasgow,NS,,
PUGWASH JUNCTION GOSPEL HALL,Wallace,NS,,
PUGWASH PASTORAL CHARGE UNITED CHURCH OF CANADA,Pugwash,NS,,
PUGWASH RIVER UNITED CHURCH,Pugwash,NS,,
PUGWASH SEVENTH-DAY ADVENTIST CHURCH,Pugwash,NS,,
PUGWASH UNITED BAPTIST CHURCH,Pugwash,NS,,
R C EPISCOPAL CORPORATION OF HALIFAX,Halifax,NS,,
RAWDON PASTORAL CHARGE,Upper Rawdon,NS,,
Real Life Community Church,Halifax,NS,9022295867,http://www.reallifechurch.ca
REGAL ROAD UNITED BAPTIST CHURCH,Dartmouth,NS,,
RIVER DENYS PRESBYTERIAN CHURCH,River Denys,NS,,
RIVER HEBERT UNITED BAPTIST CHURCH,River Hebert,NS,,
RIVER JOHN-WEST BRANCH PASTORAL CHARGE,River John,NS,,
RIVERSIDE UNITED CHURCH,Middle Mosquodoboit  Hfx C,NS,,
RIVERSIDE UNITED CHURCH BASS RIVER N S,Rr #1,NS,,
Rock Church,Lower Sackville,NS,902-864-3553,http://www.rockchurch.ca
Rock Church Halifax,Halifax,NS,(902) 864-3553,http://www.rockchurch.ca
ROCKINGHAM PASTORAL CHARGE,Halifax,NS,,http://www.rockinghamunited.org
ROSSWAY UNITED BAPTIST CHURCH,Digby,NS,902-245-8942,http://facebook 
SACKVILLE INDEPENDENT BAPTIST CHURCH,Lower Sackville,NS,902-864-3433,http://www.sackvilleindependentbaptist.org
SACKVILLE UNITED BAPTIST CHURCH,Sackville,NS,,
SACRED HEART CHURCH,Lakeside,NS,,
SACRED HEART PARISH BIG POND,Cape Breton,NS,,
SACRED HEART PARISH SYDNEY,Sydney,NS,,
SAINT AMBROSE CATHEDRAL PARISH,Yarmouth,NS,,
SAINT ANTONIOS ANTIOCHIAN CHRISTIAN ORTHODOX CHURCH,Halifax,NS,,
SAINT ELIZABETH SETON PARISH,Lower Sackville,NS,,
SAINT FRANCIS OF ASSISI,Wolfville,NS,,
SAINT VINCENT DE PAUL PARISH,Dartmouth,NS,,
SALEM PRESBYTERIAN CHURCH,Pictouco,NS,,
SALVATION ARMY AMHERST CORPS THE,Amherst,NS,,
SALVATION ARMY BRIDGETOWN COMMUNITY CHURCH THE,Bridgetown,NS,,
SALVATION ARMY BRIDGEWATER CORPS THE,Bridgewater,NS,,
SALVATION ARMY DARTMOUTH COMMUNITY CHURCH THE,Dartmouth,NS,,
SALVATION ARMY GLACE BAY CITADEL,Glace Bay,NS,,
SALVATION ARMY HALIFAX CITADEL COMMUNITY CHURCH THE,Halifax,NS,,
SALVATION ARMY KENTVILLE CORPS THE,Kentville,NS,,
SALVATION ARMY MARITIME DIVISIONAL HEADQUARTERS THE,Dartmouth,NS,,
SALVATION ARMY NEW WATERFORD CORPS THE,New Waterford,NS,,
SALVATION ARMY SPRINGHILL N S CORPS THE,Springhill,NS,,
SALVATION ARMY SPRYFIELD CORPS THE,Halifax,NS,,
SALVATION ARMY SYDNEY CITADEL THE,Sydney,NS,,
SALVATION ARMY SYDNEY MINES CORPS THE,Sydney Mines,NS,,
Salvation Army Truro Corps the,Truro,NS,,
SALVATION ARMY YARMOUTH CORPS THE,Yarmouth,NS,,
SANDFORD UNITED BAPTIST CHURCH,Yarmouth,NS,,
SCOTSBURN UNITED CHURCH,Pictou County,NS,,
SEABRIGHT UNITED BAPTIST CHURCH,Tantallon,NS,,
Seaside Community Baptist Church,Upper Tantallon,NS,902-826-7766,http://www.seasidecommunity.org
SECOND NEW GLASGOW UNITED BAPTIST CHURCH,New Glasgow,NS,,
SEDGEWICK MEMORIAL PRESBYTERIAN CHURCH,Tatamagouche,NS,,
SHAG HARBOUR UNITED BAPTIST CHURCH,Shelburne County,NS,,
SHARON PRESBYTERIAN CHURCH,Halifax County,NS,,
SHEET HARBOUR PASTORAL CHARGE,Sheet Harbour,NS,,
SHEFFIELD BAPTIST CHURCHHALIFAX,Halifax,NS,,
SHELBURNE PASTORAL CHARGE,Shelburne,NS,,
SHELBURNE UNITED BAPTIST CHURCH,Shelburne,NS,,
SHORELINE BIBLE CHURCH OF YARMOUTH NOVA SCOTIA,Yarmouth,NS,,
Shoreline Gathering Point,New Glasgow,NS,9029310077,http://shorelinegatheringpoint.blogspot.ca/
SHUBENACADIE PASTORAL CHARGE,Shubenacadie,NS,,
SMITH'S COVE UNITED BAPTIST CHURCH,Smith's Cove,NS,,
SonLife Community Church,Dartmouth,NS,902.404.7000,http://www.sonlife.org
SOUTH END UNITED BAPTIST CHURCH,Dartmouth,NS,,
SOUTH OHIO UNITED BAPTIST CHURCH,Yarmoutn Co,NS,,
SOUTH RANGE CHRISTIAN CHURCH,Barton Digby Co,NS,,
South Range Christian Church,South Range,NS,(902) 837-5003,http://www.southrangechristian.ca
SOUTH SHORE PRESBYTERY UNITED CHURCH OF CANADA,Brooklyn,NS,,
SOUTH SIDE UNITED BAPTIST CHURCH,Shelb Co,NS,,
SOUTHAMPTON UNITED BAPTIST CHURCH,Southampton,NS,,
SOUTHVILLE CHURCH OF CHRIST,Weymouth,NS,,
SOVEREIGN GRACE FELLOWSHIP,Antigonish,NS,,
SPRINGFIELD UNITED BAPTIST CHURCH,Springfield,NS,,
SPRINGHILL UNITED BAPTIST CHURCH,Springhill,NS,,
SPRINGVILLE PRESBYTERIAN CHURCH,Springville,NS,,
St �Mary's Ethiopian Orthodox Tewahedo Church,Halifax,NS,902-209-0243 ,
ST AGNES CHURCH,Halifax,NS,,
ST ALPHONSUS PARISH NEW VICTORIA,New Victoria,NS,,
ST ANDREW'S CHURCH,Eastern Passage,NS,,
ST ANDREW'S LUTHERAN CHURCH,Bridgewater,NS,,
ST ANDREW'S PARISH BOISDALE,Shenacadie,NS,,
ST ANDREW'S PARISH JUDIQUE,Judique,NS,,
ST ANDREW'S PARISH ST ANDREW'S,St. Andrew's,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Whycocomagh,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Tatamagouche,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Pictou Co.,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Pictou,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Sydney Mines,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Dartmouth,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,Lunenburg,NS,,
ST ANDREW'S UNITED CHURCH,Sydney,NS,,
ST ANDREW'S UNITED CHURCH,Truro,NS,,
ST ANDREW'S PRESBYTERIAN CHURCH,New Glasgow,NS,902-752-7316,
ST ANN'S PARISH GUYSBOROUGH,Guysborough,NS,,
ST ANN'S PARISH THORBURN,New Glasgcow,NS,,
ST ANN'S PASTORAL CHARGE,Englishtown,NS,,
ST ANNE'S PARISH GLACE BAY,Glace Bay,NS,,
ST ANSELM'S CHURCH,West Chezzetcook,NS,,
ST ANTHONY DANIEL SYDNEY,Sydney,NS,,
ST ANTHONY'S CHURCH,Halifax,NS,,
ST ANTHONY'S PARISH,Glace Bay,NS,,
ST ANTHONY'S PARISH,Berwick,NS,,
St Augustine RC Church,Chester,NS,(902) 857-9142,http://www.saintaugustinesparish.com
ST AUGUSTINE'S PARISH,Hubbards,NS,,
ST AUGUSTINE'S PARISH SYDNEY,Sydney,NS,,
ST BARRA PARISH CHRISTMAS ISLAND,Shenacadie,NS,,
ST BERNARD'S CHURCH,Enfield,NS,,
ST BRIDGET'S PARISH,Shubenacadie,NS,,
ST BRIGID'S CHURCH,Parrsboro,NS,,
ST CATHERINE'S CHURCH,Halifax,NS,,
ST CATHERINE'S CHURCH,Micmac,NS,,
ST CLEMENT'S CHURCH,Dartmouth,NS,,
ST COLUMBA PARISH IONA,Iona,NS,,
ST COLUMBA UNITED CHURCH,Hopewell,NS,,
ST DAVID'S PRESBYTERIAN CHURCH,Scotsburn,NS,,
ST DAVID'S PRESBYTERIAN CHURCH,Springhill,NS,,
ST DAVIDS UNITED CHURCH,Port Hastings,NS,,
ST DAVIDS UNITED CHURCHLAKE ECHO,Lake Echo,NS,,
ST DENIS CHURCH,Tangiers,NS,,
ST EUGENE'S PARISH DOMINION,Dominion,NS,,
ST FRANCIS DE SALES CHURCH CLEVELAND,Cleveland,NS,,
ST FRANCIS OF ASSISI PARISH,Mt Uniacke,NS,,
St Gabriel Ethiopian Orthodox Church,Halifax,NS,9028301879,
ST GENEVIEVE'S CHURCH,Head Chezzetcook,NS,,
ST GEORGE'S CHURCH,Falmouth,NS,,
ST GEORGE'S GREEK ORTHODOX CHURCH,Halifax,NS,,
ST GEORGE'S PARISH LAKEVALE,Antigonish,NS,,
ST GEORGE'S PRESBYTERIAN CHURCH,River John,NS,,
ST GILES PRESBYTERIAN CHURCH,North Sydney,NS,,
ST GREGORY'S PARISH,New Glasgow,NS,,
ST HYACINTH PARISH D'ESCOUSSE,Descousse Richmond Co,NS,,
ST IGNATIUS CHURCH,Bedford,NS,,
ST JAMES LUTHERAN CHURCH,New Germany,NS,,
ST JAMES PRESBYTERIAN CHURCH,Aspen,NS,,
ST JAMES PRESBYTERIAN CHURCH,Oxford,NS,,
ST JAMES PRESBYTERIAN CHURCH,Kennetcook,NS,,
ST JAMES PRESBYTERIAN CHURCH,Truro,NS,,
ST JAMES UNITED CHURCH,Williamswood,NS,,
ST JAMES UNITED CHURCH,Hatchet Lake,NS,,
ST JAMES UNITED CHURCH,Antigonish,NS,,
ST JAMES UNITED CHURCH UPPER MUSQUODOBOIT,Upper Musquodoboit,NS,,
ST JEROME'S CHURCH,Liverpool,NS,,
ST JOHN THE BAPTIST CHURCH,Halifax,NS,,
ST JOHN THE BAPTIST PARISH GLACE BAY,Glace Bay,NS,,
ST JOHN THE BAPTIST PARISH NEW GLASGOW,New Glasgow,NS,,http://www.aspu.ca
ST JOHN THE BAPTIST PARISH RIVER BOURGEOIS,River Bourgeois,NS,,
ST JOHN THE BAPTIST PARISH WHYCOCOMAGH,Whycocomagh,NS,,
ST JOHN THE EVANGELIST PARISH,Windsor,NS,,
ST JOHN VIANNEY CHURCH,Lower Sackville,NS,,
ST JOHN'S - ST PAUL'S PASTORAL CHARGE,Mount Uniacke,NS,,
ST JOHN'S ANGLICAN CHURCH WESTPHAL,Dartmouth,NS,,
ST JOHN'S BY THE SEA EVANGELICAL LUTHERAN CHURCH,Rose Bay,NS,,
ST JOHN'S CHURCH,Springhill,NS,,
ST JOHN'S EVANGELICAL LUTHERAN CHURCH,Blockhouse,NS,,
ST JOHN'S PASTORAL CHARGE,Judique,NS,,
ST JOHN'S PRESBYTERIAN CHURCH,Windsor,NS,,
ST JOHN'S PRESBYTERIAN CHURCH,Pugwash,NS,,
ST JOHN'S PRESBYTERIAN CHURCH,New Glasgow Pictou Co,NS,,
ST JOHN'S UNITED CHURCH,Port Morien,NS,,
ST JOHN'S UNITED CHURCH,Strathlorne Inverness Co,NS,,
ST JOHN'S UNITED CHURCH,Halifax,NS,,
ST JOHNS UNITED CHURCH,Sherbrooke,NS,,
ST JOSEPH'S CHURCH,Halifax,NS,(902) 455-5444,
ST JOSEPH'S CHURCH,Bridgewater,NS,,
ST JOSEPH'S CHURCH PETIT DE GRAT,Richmond County,NS,,
ST JOSEPH'S PARISH,Kentville,NS,,
ST JOSEPH'S PARISH BRAS D'OR,Bras D'or,NS,,
ST JOSEPH'S PARISH DINGWALL,Dingwall,NS,,
ST JOSEPH'S PARISH GRAND ETANG,Cheticamp,NS,,
ST JOSEPH'S PARISH NEW VICTORIA,New Victoria,NS,,
ST JOSEPH'S PARISH NORTH SYDNEY,North Sydney,NS,,
ST JOSEPH'S PARISH PORT FELIX,Larry's River,NS,,
ST JOSEPH'S PARISH PORT HAWKESBURY,Port Hawkesbury,NS,,
ST JOSEPH'S PARISH RESERVE MINES,New Victoria,NS,,
ST JOSEPH'S PARISH SAINT JOSEPH,Lochaber,NS,,
ST JOSEPH'S PARISH SOUTHWEST MARGAREE,South West Margaree,NS,,
ST JOSEPH'S PARISH SYDNEY,Sydney,NS,,
ST LAWRENCE CHURCH,Halifax,NS,,
ST LAWRENCE PARISH MULGRAVE,Mulgrave,NS,,
ST LEO'S PARISH GLACE BAY,Glace Bay,NS,,
ST LOUIS PARISH LOUISDALE,Louisdale,NS,,
ST LOUIS' PARISH,Annapolis Royal,NS,,
ST LUKE'S EVANGELICAL LUTHERAN CHURCH,Bridgewater Lun Co,NS,,
ST LUKE'S LUTHERAN CHURCH,Bridgewater Lun Co,NS,,
ST LUKE'S PRESBYTERIAN CHURCH,Brookland,NS,,
ST LUKES UNITED CHURCH,Saltsprings Pictou Co,NS,,
ST MARGARET'S CHURCH,Halifax,NS,,
ST MARGARET'S PARISH ANTIGONISH,Antigonish,NS,,
ST MARGARET'S PARISH BROAD COVE,Broad Cove Inverness County,NS,,
ST MARGARET'S PARISH CLEVELAND,Cleveland,NS,,
ST MARGARET'S PARISH GRAND MIRA NS,Marion Bridge,NS,,
ST MARK S UNITED CHURCH,Port Hawkesbury,NS,,
ST MARK'S ANGLICAN CHURCH PARISH OF ST-MARTINS,Western Shore,NS,,
ST MARKS LUTHERAN CHURCH,Mahone Bay,NS,,
ST MARY OF THE ANGELS PARISH CLEVELAND,Cleveland,NS,,
ST MARY S BASILICA,Halifax,NS,,
ST MARY'S BAY UNITED BAPTIST CHURCH,Barton Digby Co,NS,,
ST MARY'S PARISH,East Bay,NS,,
ST MARY'S PARISH BIG POND,Big Pond,NS,,
ST MARY'S PARISH MABOU,Mabou,NS,,
ST MARY'S PARISH NORTH SYDNEY,North Sydney,NS,,
ST MARY'S PARISH PORT MORIEN,Port Morien,NS,,
ST MARY'S PARISH SYDNEY,Sydney,NS,,
ST MATTHEW WESLEY UNITED CHURCH,North Sydney,NS,,
ST MATTHEW'S PRESBYTERIAN CHURCH,Elmsdale Hants Co,NS,902-883-8704,http://pccweb.ca/elmsdale-hardwood-lands/
ST MATTHEW'S PRESBYTERIAN CHURCH,Lunenburg County,NS,,
ST MATTHEW'S UNITED CHURCH,Halifax,NS,,
ST MATTHEW'S UNITED CHURCH,Inverness,NS,,
ST MATTHEW'S UNITED CHURCH,Clyde River,NS,,
ST MATTHEWS LUTHERAN CHURCH,Lunenburg County,NS,,
ST MATTHEWS LUTHERAN CONGREGATION,Rose Bay,NS,,
ST MATTHEWS PRESBYTERIAN CHURCH,Wallace,NS,,
ST MATTHEWS UNITED CHURCH,Marble Mountain,NS,,
ST MICHAEL'S CHURCH,Halifax,NS,,
ST MICHAEL'S PARISH,Margaree,NS,,
ST MICHAEL'S PARISH BADDECK,Baddeck,NS,,
ST MICHAEL'S PARISH NEW WATERFORD,River Ryan,NS,,
ST MONICA'S PARISH,Middleton,NS,,
ST NICHOLAS PARISH SYDNEY,Sydney,NS,,
