HOPE LUTHERAN CHURCH,Winnipeg,MB,,
HOPE MENNONITE CHURCH INC,Winnipeg,MB,,
House of Covenant International Church,Winnipeg,MB,,http://houseofcovenantchurch.org
House of Healing Apostolic Ministries ,Winnipeg,MB,204-218-2824,http://www.houseofhealingministries.com
House of Prayer,Easterville,MB,,
House of Prayer,Fairford,MB,,
House of Prayer,Grand Rapids,MB,,
House of Prayer,Koostatak,MB,,
House of Prayer,Little Grand Rapids,MB,,
House of Prayer,Peguis,MB,2046454177,
House of Prayer,Poplar River,MB,,
House of the Lord,Moose Lake,MB,,
HUNGARIAN UNITED CHURCH,Winnipeg,MB,,
IGLESIA NI CRISTO CHURCH OF CHRIST MANITOBA INC,Winnipeg,MB,,
IGLESIA PENTECOSTAL  UNIDA LATINOAMERICANA,Brandon,MB,2045960428,http://www.ipulcanada.com
IMMACULATE CONCEPTION CHURCH,Winnipeg,MB,,
IMMACULATE CONCEPTION CHURCH,Rivers,MB,,
IMMACULATE CONCEPTION PARISH,Fisher Branch,MB,,
IMMACULATE CONCEPTION UKRAINIAN CATHOLIC PARISH,Dugald,MB,,
IMMANUEL LUTHERAN CHURCH,Baldur,MB,,
IMMANUEL LUTHERAN CHURCH INCORPORATED,Winnipeg,MB,,
IMMANUEL PENTECOSTAL CHURCH,Winnipeg,MB,204.489.9000,http://www.ipcwinnipeg.org
IMMANUEL UNITED CHURCH,Winnipeg,MB,,
INTERLAKE FULL GOSPEL ASSEMBLY INCORPORATED,Komarno,MB,,
INTERLAKE MENNONITE FELLOWSHIP CHURCH,Arborg,MB,,
INTERNATIONAL CHRISTIAN FELLOWSHIP EVANGELICAL FREE CHURCH,Piney,MB,,
International Worship Centre,Winnipeg,MB,204.774.4478,http://www.iwcentre.com
ISABELLA UNITED CHURCH,Isabella,MB,,
Jackhead Miracle Chapel,Dallas,MB,,
JAPANESE ALLIANCE CHURCH,Winnipeg,MB,,
JOHN BLACK MEMORIAL UNITED CHURCH,Winnipeg,MB,,
JOHN XXIII PARISH CENTRE,Winnipeg,MB,,
JUBILEE MENNONITE CHURCH,Winnipeg,MB,,
JUSTICE UNITED CHURCH,Brandon,MB,,
KATERI TEKAKWITHA PARISH,Winnipeg,MB,,
Keeseekoowenin Sanctuary,Elphinstone,MB,204.859.2202,
KELWOOD-MCCREARY PASTORAL CHARGE,Mccreary,MB,,
KENTON-SHILOH UNITED CHURCH,Kenton,MB,,
KIL-CONA PARK ALLIANCE CHURCH,Winnipeg,MB,,
KILDONAN PRESBYTERIAN CHURCH,Winnipeg,MB,,
KILDONAN UNITED CHURCH,Winnipeg,MB,,
KILLARNEY FREE METHODIST CHURCH,Killarney,MB,,
KILLARNEY MENNONITE CHURCH,Killarney,MB,1-204-523-8959,http://www.killarneychurch.com
KILLARNEY PASTORAL CHARGE,Killarney,MB,,
KING'S UNITED CHURCH,Margaret,MB,,
Kingdom Family Chapel,Winnipeg,MB,1-204-930-1177,http://www.kingdomfamilychapel.ca
KINGSLEY UNITED CHURCH,Somerset,MB,,
KIRKFIELD PARK BAPTIST CHURCH,Winnipeg,MB,,
KIRKFIELD PARK UNITED CHURCH,Winnipeg,MB,,
Kleefeld Evangelical Mennonite Church,Kleefeld,MB,204-377-4773,http://www.kemc.net
KNOX PRESBYTERIAN CHURCH,Selkirk,MB,,
KNOX PRESBYTERIAN CHURCH,Stonewall,MB,,
KNOX PRESBYTERIAN CHURCH,Neepawa,MB,,
KNOX PRESBYTERIAN CHURCH,Winnipegosis,MB,,
KNOX UNITED CHURCH,Rossburn,MB,,
KNOX UNITED CHURCH,Winnipeg,MB,,
KNOX UNITED CHURCH,Brandon,MB,,
KNOX-ZION PRESBYTERIAN CHURCH,Carberry,MB,,
Kola Evangelical Mennonite Church,Kola,MB,204-556-2635,
L'EGLISE C R DE SAINT-BENOIT-LABRE,La Broquerie,MB,,
LA CORPORATION ARCHIEPISCOPALECATHOLIQUE ROMAINE DE ST-BONIFACE,Winnipeg,MB,,
LA CORPORATION EPISCOPALE CATHOLIQUE ROMAINE DE LA BAIE D'HUDSON,Churchill,MB,,
LA PAROISSE C R DE L'ASSOMPTION,Transcona,MB,,
LA PAROISSE C R DE LA STE FAMILLE,Winnipeg,MB,,
LA PAROISSE C R DE NOTRE DAME DE L'ASSOMPTION,South Junction,MB,,
LA PAROISSE C R DE NOTRE DAME DE L'ASSOMPTION,Mariapolis,MB,,
LA PAROISSE C R DE NOTRE DAME DE LA NATIVITE,Somerset,MB,,
LA PAROISSE C R DE NOTRE DAME DE LORETTE,Lorette,MB,,
LA PAROISSE C R DE NOTRE DAME DU LAC,Lac Du Bonnet,MB,,
LA PAROISSE C R DE SAINT-HYACINTHE,La Salle,MB,,
LA PAROISSE C R DE ST ADOLPHE,Saint Adolphe,MB,,
LA PAROISSE C R DE ST AGATHE,Sainte Agathe,MB,,
La Paroisse C R De St Anne,Ste Anne,MB,,
La Paroisse C R De St Antoine,Aubigny,MB,,
LA PAROISSE C R DE ST BONIFACE,Winnipeg,MB,,
LA PAROISSE C R DE ST CLAUDE,St. Claude,MB,,
LA PAROISSE C R DE ST DENIS,Haywood,MB,,
LA PAROISSE C R DE ST EMILE,Winnipeg,MB,,
LA PAROISSE C R DE ST EUGENE,St. Vital,MB,,
LA PAROISSE C R DE ST GERARD,Bruxelles,MB,,
LA PAROISSE C R DE ST JEAN BAPTISTE,St. Jean -Baptiste,MB,,
LA PAROISSE C R DE ST LEON,St. Leon,MB,,
LA PAROISSE C R DE ST PIE DE LETELLIER,Letellier,MB,,
LA PAROISSE C R DE ST PIERRE,St. Pierre-Jolys,MB,,
LA PAROISSE C R DE ST VIATEUR,Otterburne,MB,,
LA PAROISSE C R DE ST-ALEXANDRE,La Broquerie,MB,,
LA PAROISSE C R DE ST-LAURENT,St. Laurent,MB,,
LA PAROISSE C R DE STE MARIE,Saint Vital,MB,,
LA PAROISSE C R DES SS MARTYRES CANADIENS,St. Boniface,MB,,
LA PAROISSE C R DU PRECIEUX SANG,Winnipeg,MB,,
LA PAROISSE C.R. DE NOTRE-DAME-DE-LA-MISERICORDE,Ile-De-Chenes,MB,,
LA PAROISSE CR DE SAINT-MALO,St. Malo,MB,,
LAKE CENTRE MENNONITE CHURCH,Arborg,MB,,
LAKESIDE CHURCH OF GOD,Gimli,MB,,
LAKESIDE GOSPEL CHAPEL,Lundar,MB,,
LAKEVIEW CHAPEL,Kinosota,MB,,
LAKEVIEW MENNONITE BRETHREN CHURCH,Killarney,MB,,
LANDMARK CHRISTIAN FELLOWSHIP,Landmark,MB,,
LANGRUTH UNITED CHURCH,Langruth,MB,,
LAUDER UNITED CHURCH BOARD,Lauder,MB,,
LENORE PRESBYTERIAN CHURCH,Lenore,MB,,
LIBERTY TEMPLE INC,Winnipeg,MB,,
Lighthouse Church,Winkler,MB,(204) 332 1148,http://www.lighthousefaith.com
LILYFIELD UNITED CHURCH,Winnipeg,MB,,
LITTLE WOODY BAPTIST CHURCH,Swan River,MB,,
Living Gospel Church,Winnipeg,MB,204.775.7818,http://www.freewebs.com/mesayt/index.htm
LIVING WATER APOSTOLIC FELLOWSHIP INC,The Pas,MB,,
LIVING WORD TABERNACLE,Winnipegosis,MB,,
LIVING WORD TEMPLE,Winnipeg,MB,204-586-6858,http://www.livingwordwinnipeg.ca
LOCKPORT COMMUNITY CHURCH,Winnipeg,MB,,
LORETTE EVANGELICAL FREE CHURCH,Lorette,MB,,
LOWE FARM BERGTHALER MENNONITE CHURCH,Lowe Farm,MB,,
LUNDAR LUTHERAN CHURCH,Lundar,MB,,
LUTHERAN CHURCH OF CROSS,Morris,MB,,
LUTHERAN CHURCH OF THE GOOD SHEPHERD,Winnipeg,MB,,
LUTHERAN CHURCH OF THE REDEEMER,Winnipeg,MB,,
LUTHERAN CHURCH-CANADA,Winnipeg,MB,,
LUTHERAN COUNCIL IN CANADA,Winnipeg,MB,,
LYNN LAKE GOSPEL CHURCH,Lynn Lake,MB,,
MacGregor Evangelical Mennonite Church,Macgregor,MB,204-685-2293,http://www.macgregoremc.com
MACGREGOR PASTORAL CHARGE,Macgregor,MB,,
MANITOBA KOREAN PRESBYTERIAN CHURCH INC,Winnipeg,MB,,
MANITOBA-NORTHWESTERN ONTARIO SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN CANADA,Winnipeg,MB,,
MANITOU UNITED CHURCH,Manitou,MB,,
Many Rooms Church Community,Winnipeg,MB,204-779-2888,
MAPLES COMMUNITY CHURCH INC,Winnipeg,MB,,
MARANATHA EVANGELICAL FREE CHURCHTHE TRUSTEES OFA RELIGIOUS SOC IN THE CITY OF WINNIPEG,Winnipeg,MB,,
MARY MOTHER OF THE CHURCH RC PARISH,Winnipeg,MB,,
MATHER UNITED CHURCH,Mather,MB,,
MCCLURE UNITED CHURCH,Winnipeg,MB,,
MCCREARY GOSPEL CHURCH,Mccreary,MB,,
MCDERMOT AVENUE BAPTIST CHURCH,Winnipeg,MB,,
MCDIARMID DRIVE ALLIANCE CHURCH,Brandon,MB,,
MCIVOR AVENUE MENNONITE BRETHREN CHURCH,Winnipeg,MB,,
MCKENZIE UNITED CHURCH,Portage La Prairie,MB,,
MEADOW LEA UNITED CHURCH,Marquette,MB,,
MELITA PASTORAL CHARGE,Melita,MB,,
MELITA PRESBYTERIAN CHURCH,Melita,MB,,
MENNONITE BRETHERN CHURCH,Boissevain,MB,,
MENNONITE BRETHREN CHURCH,Winkler,MB,204-325-8322,http://www.winklermb.com
MENNONITE BRETHREN CHURCH OF JUSTICE,Justice,MB,,
MENNONITE BRETHREN CHURCH OF MANITOBA,Winnipeg,MB,,
MENNONITE BRETHREN CHURCH THE,Manitou,MB,,
MENNONITE CHURCH CANADA,Winnipeg,MB,,
MENNONITE CHURCH MANITOBA INC.,Winnipeg,MB,,
Mennville Evangelical Mennonite Church,Riverton,MB,204-378-2985,
MESSIAH LUTHERAN CHURCH WESTWOOD INC,Winnipeg,MB,,
MIAMI UNITED CHURCH,Miami,MB,,
MINIOTA UNITED CHURCH,Miniota,MB,,
Minnedosa Evangelical Covenant Church,Minnedosa,MB,867-2810,http://www.minnedosacovenantchurch.org
MINNEDOSA PASTORAL CHARGE,Minnedosa,MB,,
MINTO UNITED CHURCH,Minto,MB,,
MISSION BAPTIST CHURCH,Winnipeg,MB,,
MISSION STE THERESE DE L'ENFANT JESUS,Swan River,MB,,
MISSIONS CATHOLIQUES ROMAN CATHOLIC MISSIONS,Fort Alexander,MB,,
MITCHELL COMMUNITY FELLOWSHIP,Steinbach,MB,,
MOOSEHORN BAPTIST CHURCH,Moosehorn,MB,,
MORDEN ALLIANCE CHURCH,Morden,MB,,
MORDEN CHRISTIAN PROGRAMS COMMITTEE,Morden,MB,,
Morden Church of God,Morden,MB,204-822-5557,
Morris Fellowship Chapel,Morris,MB,204-746-2512,
MORRIS MENNONITE CHURCH,Morris,MB,,
MORRIS UNITED CHURCH,Morris,MB,,
Morweena Evangelical Mennonite Church,Arborg,MB,204-364-2356,
Mount Zion Church of God (7th Day),Winnipeg,MB,1 (204) 269-1813,http://mzchurchofgod.com/
MOUNTAIN VIEW CHURCH OF GOD IN CHRIST MENNONITE,Birnie,MB,,
MURRAY UNITED CHURCH,Portage La Prairie,MB,,
Neepawa First Baptist Church,Neepawa,MB,(204) 476-2853,http://www.fbcneepawa.org
NEEPAWA UNITED CHURCH,Neepawa,MB,,
NESS AVENUE BAPTIST CHURCH,Winnipeg,MB,,http://www.nessbaptist.com
NEW LIFE ASSEMBLY,Killarney,MB,204.523.7300,
NEW LIFE BAPTIST CHURCH,Stonewall,MB,,
NEW LIFE CENTRE,Dauphin,MB,,
NEW LIFE CHURCH,Lorette,MB,,
NEW LIFE COMMUNITY CHURCH,Brandon,MB,,
NEW LIFE COMMUNITY CHURCH INC,Selkirk,MB,,
NEW LIFE SANCTUARY,Headingley,MB,(204) 895-0704,http://www.newlifesanctuary.ca
NEW TESTAMENT CHURCH OF GOD INCORPORATED,Winnipeg,MB,,
NEWDALE UNITED CHURCH,Newdale,MB,,
NextGen Worship Centre,Winnipeg,MB,2046156398,http://nextgenworshipcentre.org
NINGA PRESBYTERIAN CHURCH,Boissevain,MB,,
NIVERVILLE MENNONITE CHURCH,Niverville,MB,,
NIVERVILLE UNITED CHURCH,Niverville,MB,,
NORDHEIM MENNONITE CHURCH,Winnipegosis,MB,,
North End Family Centre,Winnipeg,MB,204.582.7927,http://www.northendfamilycentre.org
NORTH KILDONAN MENNONITE BRETHREN CHURCH,Winnipeg,MB,,
NORTH KILDONAN MENNONITE CHURCH INC,Winnipeg,MB,,
NORTH KILDONAN UNITED CHURCH,Winnipeg,MB,,
NORTHMINSTER MEMORIAL UNITED CHURCH FLIN FLON-CREIGHTON PARISH,Flin Flon,MB,,
NORTHWEST INTERLAKE PASTORAL CHARGE,St. Martin,MB,,
NORWOOD UNITED CHURCH,Winnipeg,MB,,
NOTRE DAME PARISH,Ste Rose,MB,,
NOTRE DAME ROMAN CATHOLIC CHURCH,Selkirk,MB,,
OAK BANK BAPTIST CHURCH,Oakbank,MB,,
Oak Bluff Bible Church,Oak Bluff,MB,204-612-9623,http://www.oakbluffbiblechurch.com
OAK LAKE MENNONITE CHURCH,Oak Lake,MB,,
OAK LAKE UNITED CHURCH,Oak Lake,MB,,
OAK RIVER PASTORAL CHARGE,Oakriver,MB,,
OAKBANK CATHOLIC CHURCH,Oakbank,MB,,
OAKBANK UNITED CHURCH,Oakbank,MB,,
OAKNER UNITED CHURCH,Hamiota,MB,,
OAKVILLE UNITED CHURCH,Oakville,MB,,
OASIS COMMUNITY CHURCH INC.,Winnipeg,MB,,
OLD COLONY MENNONITE CHURCH OF MANITOBA,Winkler,MB,,
ONANOLE UNITED CHURCH,Erickson,MB,,
OSTENFELD LUTHERAN CHURCH,Anola,MB,,
OUR LADY OF FATIMA CHURCH,Winnipeg,MB,,
OUR LADY OF GUADALUPE MISSION,Amaranth,MB,,
OUR LADY OF HOPE ROMAN CATHOLIC CHURCH,Anola,MB,,
OUR LADY OF LOURDES CHURCH,Winnipeg,MB,,
OUR LADY OF MOUNT CARMEL PARISH,Carman,MB,,
OUR LADY OF PERPETUAL HELP CHURCH,Winnipeg,MB,,
OUR LADY OF SEVEN SORROWS PARISH,Camperville,MB,,
OUR LADY OF THE ANGELS CHURCH,Amaranth,MB,,
OUR LADY OF THE ASSUMPTION CHURCH,Carberry,MB,,
OUR LADY OF THE LAKE CHURCH,Winnipeg Beach,MB,,
OUR LADY OF THE NATIVITY PARISH,Mccreary,MB,,
OUR LADY OF THE SACRED HEART PARISH,The Pas,MB,,
OUR LADY OF THE SNOWS R C MISSIONS OF BERENS RIVER,Berens River,MB,,
OUR LADY OF VICTORY CHURCH,Winnipeg,MB,,
OUR SAVIOR LUTHERAN CHURCH,Winnipeg,MB,,
OXFORD ASSEMBLY,Virden,MB,204.748.1329,
Oxford House Pentecostal Church,Oxford House,MB,,
Pansy Chapel,Pansy,MB,204-434-6770,
PARADISE VILLAGE CHRISTIAN FELLOWSHIP CHURCH,Ste. Anne,MB,1-204-326-2254,
PARISH OF ALL SAINTS (VICTORIA),Stonewall,MB,,
PARISH OF OUR LADY OF SHILO-CFB SHILO,Shilo,MB,,
PARISH OF ST LUKE PEMBINA CROSSING,Manitou,MB,,
PARISH OF ST MARY MAGDALENE,Winnipeg,MB,,
PARISH OF ST PATRICK & ST JUDE,Winnipeg,MB,,
PARISH OF ST THOMAS BECKET INC,Winnipeg,MB,,
Parkside Gospel Church,Dauphin,MB,204-638-7380,
PAROISSE C R DE ST NORBERT LA,Winnipeg,MB,,
PAROISSE COEUR IMMACULE DE MARIE,St. Vital,MB,,
PAROISSE NOTRE-DAME DES VICTOIRES,Laurier,MB,,
PAROISSE SAINT-EUSTACHE PARISH,Elie,MB,,
PAROISSE ST FELIX DE VALOIS,Dunrea,MB,,
PAROISSE ST JEAN,Hartney,MB,,
PAROISSE ST-JOACHIM,La Broquerie,MB,,
Pathway Community Church,Winkler,MB,2043321616,http://www.pathwaycc.net
PEACE LUTHERAN CHURCH,Moosehorn,MB,,
PEACE LUTHERAN CHURCH,Winnipeg,MB,,
PEMBINA FELLOWSHIP,Morden,MB,,
Pembina Valley Baptist Church,Winkler,MB,(204) 325-5670,http://www.pembinavalleybaptistchurch.com
PENTECOSTAL ASSEMBLIES OF CANADA THE MANITOBA AND NORTH-WESTERN ONTARIO DIS,Winnipeg,MB,,
Pentecostal Assembly,Shamattawa,MB,,
Pentecostal Assembly,Skownan,MB,,
Pentecostal Chapel,Waasagomach Bay,MB,,
Pentecostal Church,Brochet,MB,,
Pentecostal Church,Dauphin River,MB,,
Pentecostal Tabernacle,Swan River,MB,204.734.3993,
PEOPLE'S FULL GOSPEL CHURCH INC,Winnipeg,MB,,
PEOPLES BIBLE CHURCH,Minitonas,MB,204.525.4828,
Pierson Bible Chapel,Pierson,MB,204-634-2315,
PILGRIM BAPTIST CHURCH,Winnipeg,MB,,
PILOT MOUND UNITED CHURCH,Pilot Mound,MB,,
PINAWA ALLIANCE CHURCH INC,Pinawa,MB,,
PINAWA CHRISTIAN FELLOWSHIP INC.,Pinawa,MB,,
PINAWA LUTHERAN CHURCH INC,Pinawa,MB,,
PINE CREEK GOSPEL HALL,Austin,MB,,
PINE FALLS PASTORAL CHARGE,Pine Falls,MB,,
PINE RIVER COUNTRY CHURCH,Grandview,MB,,
PINE RIVER EVANGELICAL CHURCH,Pine River,MB,,
PINE RIVER UNITED CHURCH,Pine River,MB,,
Pleasant Valley Evangelical Mennonite Church,Rosenort,MB,204-746-2376,http://www.pvchurch.ca
PLUMAS UNITED CHURCH,Plumas,MB,,
POPLAR POINT ALLIANCE CHURCH,Poplar Point,MB,,
POPLAR POINT UNITED CHURCH,Poplar Point,MB,,
PORTAGE ALLIANCE CHURCH,Portage La Prairie,MB,,
PORTAGE AVENUE MENNONITE BRETHREN CHURCH,Winnipeg,MB,,
Portage Breath of Life Church,Portage La Prairie,MB,2042402576,http://PortageBreathofLife.com
Portage Evangelical Church,Portage La Prairie,MB,204-857-4146,http://www.portagepec.ca
PORTAGE GOSPEL HALL,Portage La Prairie,MB,,
PORTAGE MENNONITE CHURCH,Portage La Prairie,MB,,
PORTUGUESE PENTECOSTAL CHURCH,Winnipeg,MB,204.582.8723,
Prairie Community Church,Portage La Prairie,MB,(204) 857-6826,
Prairie Grove Fellowship Chapel,Lorette,MB,204-878-4738,
PRAIRIE REFORMED CHURCH,Shoal Lake,MB,,
Prairie Rose Evangelical Mennonite Church,Landmark,MB,204-355-4511,http://www.mts.net/~premc
Prairie Vineyard Christian Fellowship,Portage La Prairie,MB,(204) 857-3839,
PRESBYTERY OF WINNIPEG PRESBYTERIAN CHURCH IN CANADA,Winnipeg,MB,,
PRINCE OF PEACE EVANGELICAL LUTHERAN CHURCH,Winnipeg,MB,,
PROVIDENCE REFORMED CHURCH OF WINNIPEG,Winnipeg,MB,,
R C CHAPLAINCY OF ST THOMAS MORE,Winnipeg,MB,,
R C CHURCH OF OUR LADY OF THE CYPRESS THE,Holland,MB,,
R C CHURCH OF SAINT MARY THE,Carman,MB,,
R C CHURCH OF THE SACRED HEART OF JESUS THE,St. Joseph,MB,,
R C EPISCOPAL CORPORATION OF KEEWATIN BISHOPS HOUSE,The Pas,MB,,
R C EPISCOPAL CORPORATION OF KEEWATIN CANADIAN MARTYRS PARIS,Cranberry Portage,MB,,
R C EPISCOPAL CORPORATION OF KEEWATIN ST ANN'S PARISH,Flin Flon,MB,,
R C EPISCOPAL CORPORATION SNOW LAKE CATHOLIC CHURCH,Snow Lake,MB,,
R C PARISH OF BLESSED SACRAMENT THE,Transcona,MB,,
R C PARISH OF CHRIST THE KING THE,Winnipeg,MB,,
R C PARISH OF HOLY CROSS THE,Winnipeg,MB,,
R C PARISH OF HOLY TRINITY THE,Tolstoi,MB,,
R C PARISH OF OUR LADY QUEEN OF POLAND THE,Beausejour,MB,,
R C PARISH OF SAINT ALEXANDER )IR( THE,Fort Alexander,MB,,
R C PARISH OF SAINT ANDREW BOBOLA THE,Winnipeg,MB,,
R C PARISH OF ST ALPHONSE THE,St. Alphonse,MB,,
R C PARISH OF ST ALPHONSUS THE,Winnipeg,MB,,
R C PARISH OF ST AUGUSTINE,Whitemouth,MB,,
R C PARISH OF ST JOHN BERCHMANS THE,Holland,MB,,
R C PARISH OF ST JOSEPH THE WORKER THE,Winnipeg,MB,,
R C PARISH OF ST MAURICE THE,St. Boniface,MB,,
R C PARISH OF ST MICHAEL THE,Dugald,MB,,
R C PARISH OF ST STANISLAUS THE,East Selkirk,MB,,
R C PARISH OF THE HOLY REDEEMER THE,Winnipeg,MB,,
R C PARISH OF THE SACRED HEART THE,Garson Quarry,MB,,
RAPID CITY UNITED CHURCH,Rapid City,MB,,
RCCG Solution Sanctuary,Winnipeg,MB,2045999594,https://www.rccgsolutionsanctuary.com
RED RIVER BAPTIST CHURCH,Winnipeg,MB,,
RED RIVER VALLEY JUNIOR ACADEMY,Winnipeg,MB,,
REDEEMER LUTHERAN CHURCH,Whitemouth,MB,,
REDEEMER LUTHERAN CHURCH,Winnipeg,MB,,
REDEEMER LUTHERAN CHURCH,The Pas,MB,,
REDEEMER LUTHERAN CHURCH,Brandon,MB,,
REGENTS PARK UNITED CHURCH,Winnipeg,MB,,
REINLAND MENNONITEN GEMEINDE OF MANITOBA,Rosenfeld,MB,,
Reserve Fellowship Chapel,Bradwardine,MB,,
RESTON-PIPESTONE PASTORAL CHARGE,Reston,MB,,
REVERENDS PERES OBLATS PAROISSE ST AMBROISE,St. Ambroise,MB,,
REVERENDS PERES OBLATS RETRAITES FERMEES VILLA MARIA,St. Norbert,MB,,
Revival & Restoration House of Prayer,Berens River,MB,,
RICHMOND GOSPEL FELLOWSHIP,Winnipeg,MB,,
RICHMOND PARK MENNONITE BRETHREN CHURCH,Brandon,MB,,
Ridgewood Evangelical Mennonite Church,Steinbach,MB,204-326-2957,http://www.ridgewoodchurchonline.com
River City Church,Winnipeg,MB,204-333-9400,http://www.rivercityonline.net
RIVER EAST MENNO-GEMEINDE INC,Winnipeg,MB,,
RIVER EAST MENNONITE BRETHREN CHURCH,Winnipeg,MB,,
RIVER NORTH BAPTIST CHURCH,Winnipeg,MB,,
RIVERCREST UNITED CHURCH,West St. Paul,MB,,
Rivers Community Church,Rivers,MB,204-328-7882,http://none at this time
RIVERS PASTORAL CHARGE,Rivers,MB,,
Riverton Gospel Chapel,Riverton,MB,204-378-2203,
Riverwood Church Community,Winnipeg,MB,(204) 668-3181,http://www.riverwood.cc
ROBLIN CONGREGATION CHURCH OF GOD IN CHRIST MENNONITE,Roblin,MB,,
ROBLIN EVANGELICAL MISSION CHURCH INC,Roblin,MB,,
ROBLIN PASTORAL CHARGE,Roblin,MB,,
Rockridge House of Prayer,Rockridge,MB,,
ROLAND UNITED CHURCH,Roland,MB,,
ROMAN CATHOLIC ARCHIEPISCOPAL CORPORATION OF WINNIPEG,Winnipeg,MB,,
ROMAN CATHOLIC PARISH OF SAINT TIMOTHY,Winnipeg,MB,,
ROSEAU RIVER BAPTIST CHURCH,Roseau River,MB,,
Roseisle Evangelical Mennonite Church,Roseisle,MB,204-828-3242,
ROSEISLE PENTECOSTAL CHURCH,Roseisle,MB,204.828.3421,
Rosenburg Christian Fellowship,Arborg,MB,204-378-0552,http://www.rosenburgchurch.com
Rosenort Evangelical Mennonite Church,Rosenort,MB,204-746-8519,http://rosenortemc.com/
Rosenort Fellowship Chapel,Rosenort,MB,204-746-8360,
ROSEWOOD CONGREGATION OF THE CHURCH OF GOD IN CHRIST MENNONITE,Ste-Anne,MB,,
ROSS UNITED CHURCH,Whitemouth,MB,,
ROSSBURN ALLIANCE CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA,Rossburn,MB,,
ROSSER UNITED CHURCH,Rosser,MB,,
Rossville Pentecostal Church,Norway House,MB,,
ROWANDALE BAPTIST CHURCH,Winnipeg,MB,,
RUSSELL ALLIANCE CHURCH,Russell,MB,,
RUSSIAN GREEK ORTHODOX HOLY TRINITY CATHEDRAL,Winnipeg,MB,,
RUSSIAN ORTHODOX CHURCH OF THE HOLY RESURRECTION THE,Winnipeg,MB,,
RUSSIAN-UKRAINIAN EVANGELICAL CHRISTIAN CHURCH,Benito,MB,,
RUTHENIAN GREEK CATHOLIC PARISH OF SVIATOHO DUCHA (HOLY GHOST),Ethelbert,MB,,
SACRED HEART CHURCH,Roblin,MB,,
SACRED HEART CHURCH,Swan River,MB,,
SACRED HEART OF JESUS UKRAINIAN CATHOLIC CHURCH,Arborg,MB,,
SACRED HEART PARISH,Virden,MB,,
SACRED HEART PARISH,Erickson,MB,,
SACRED HEART UKRAINIAN CATHOLIC CHURCH,Gimli,MB,,
SACRED HEART UKRAINIAN CATHOLIC PARISH,Rossburn,MB,,
SAI BABA CENTRE OF MANITOBA INC,Winnipeg,MB,,
SAINT JAMES LUTHERAN CHURCH,Winnipeg,MB,204 837-8268,
SAINT JOSEPH'S POLISH NATIONALCATHOLIC CHURCH,Selkirk,MB,,
SAINT NICHOLAS ORTHODOX CHURCH,Sandy Lake,MB,,
SAINTE-RITA PARISH,Transcona,MB,,
SALEM MENNONITE BRETHERN CHURCH,Winnipeg,MB,,
SALT Community of Believers,Anola,MB,204 268 1350,
SALVATION ARMY - HAMPTON CITADEL CORPS THE,Winnipeg,MB,,
SALVATION ARMY BRANDON CORPS THE,Brandon,MB,,
SALVATION ARMY EAST KILDONAN CORPS,Winnipeg,MB,,
SALVATION ARMY MANITOBA & NORTH WEST ONTARIO DIVISIONAL HEADQUARTERS THE,Winnipeg,MB,,
SALVATION ARMY PORTAGE LA PRAIRIE CORPS THE,Portage La Prairie,MB,,
SALVATION ARMY THE PAS CORPS THE,The Pas,MB,,
SALVATION ARMY THOMPSON CORPS THE,Thompson,MB,,
SALVATION ARMY WESTON CORPS THE,Winnipeg,MB,,
SALVATION ARMY-HERITAGE PARK TEMPLE CORPS,Winnipeg,MB,,
SARGENT AVENUE MENNONITE CHURCH,Winnipeg,MB,,
Saturday Night Church,Landmark,MB,204-355-4289,
SCHOENFELDER MENNONITE CHURCH INC,St. Franc-Xavr,MB,,
Seine River Church,Lorette,MB,204-878-0068,http://www.seineriverchurch.ca/
SELKIRK CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE,Selkirk,MB,,
SELKIRK COMMUNITY CHURCH MENNONITE BRETHREN INC,Selkirk,MB,,
SELKIRK UNITED CHURCH,Selkirk,MB,,
SHAUGHNESSY UNITED CHURCH,Winnipeg,MB,,
SHERWOOD ASSEMBLY OF GOD,Winnipeg,MB,,
Sherwood Park Church of God,Winnipeg,MB,204-667-2168,
SHERWOOD PARK LUTHERAN CHURCH,Winnipeg,MB,,
SHOAL LAKE-DECKER PASTORAL CHARGE,Shoal Lake,MB,,
SILVER HEIGHTS UNITED CHURCH,Winnipeg,MB,,
Slavic Baptist Church,Steinbach,MB,,http://www.sbc.okis.ru/
SNOW LAKE ANGLICAN-UNITED CHURCH,Snow Lake,MB,,
SNOW LAKE CHRISTIAN CENTRE FELLOWSHIP,Snow Lake,MB,,
Solid Rock Church,Swan River,MB,2014-734-9425,http://www.srchurch.ca
Somerset Bible Chapel,Somerset,MB,204-744-2157,
Soul Sanctuary,Winnipeg,MB,(204) 226-2324,http://www.soulsanctuary.ca
SOURIS GOSPEL CHAPEL,Souris,MB,,
SOUTH PARK MENNONITE BRETHREN CHURCH,Altona,MB,,
SOUTHDALE COMMUNITY BAPTIST CHURCH INC,Winnipeg,MB,,
SOUTHLAND COMMUNITY CHURCH,Steinbach,MB,,http://www.mysouthland.com
SOUTHLANDS COMMUNITY CHURCH OF THE SALVATION ARMY,Winnipeg,MB,,
