St. John's Vineyard Christian Fellowship,St. John's,NL,(709) 727-8463,
STAR OF THE SEA PARISH,Bay of Islands,NL,,
SUMMERFORD MORETONS HARBOUR PASTORIAL CHARGE,Bridgeport,NL,,
THE ANGLICAN PARISH OF ALL SAINTS,Corner Brook,NL,,
THE ANGLICAN PARISH OF BAY D'ESPOIR,Milltown,NL,,
THE ANGLICAN PARISH OF BAY L'ARGENT,Bay L'argent,NL,,
THE ANGLICAN PARISH OF BRIGUS/SOUTH RIVER,Cupids,NL,,
THE ANGLICAN PARISH OF BUCHANS,Buchans,NL,,
THE ANGLICAN PARISH OF DEER LAKE,Deer Lake,NL,,
THE ANGLICAN PARISH OF FLOWER'S COVE,Flower's Cove,NL,,
THE ANGLICAN PARISH OF FOGO ISLAND EAST,Joe Batt's Arm,NL,,
THE ANGLICAN PARISH OF GAMBO,Gambo,NL,,
THE ANGLICAN PARISH OF HARBOUR BRETON,Harbour Breton,NL,,
THE ANGLICAN PARISH OF ST PHILLIP'S,St. Phillips Via Portugal Co,NL,,
THE ANGLICAN PARISH OF ST.MARY'S,Clarenville,NL,,
THE ANGLICAN PARISH OF TOPSAIL,Topsail Conception Bay,NL,,
THE ANGLICAN PARISH OF TRINITY,Trinity T. Bay,NL,,
THE CHURCH OF THE EVENING LIGHT MESSAGE OF HAMPDEN,Hampden White Bay,NL,,
THE DIOCESAN SYNOD OF CENTRAL NEWFOUNDLAND,Gander,NL,,
THE DIOCESAN SYNOD OF EASTERN NEWFOUNDLAND AND LABRADOR,St. Johns,NL,,
THE DIOCESAN SYNOD OF WESTERN NEWFOUNDLAND,Cow Head,NL,,
THE NEWTOWN-LUMSDEN PASTORAL CHARGE,Newtown,NL,,
THE PARISH OF PORT DE GRAVE,Port-De-Grave,NL,,
THE PARISH OF RANDAM SOUTH,Hillview,NL,,
THE PARISH OF SMITHS SOUND,Port Blanchard,NL,,
THE SALVATION ARMY BAY ROBERTS CORPS,Bay Roberts,NL,,
THE SALVATION ARMY BUNYAN'S COVE,Bunyan's Cove,NL,,
THE SALVATION ARMY CHANCE COVE CORPS,Chance Cove,NL,,
THE SALVATION ARMY CHANNEL/PORT AUX BASQUES CORPS,Grand Bay East,NL,,
THE SALVATION ARMY CHARLOTTETOWN FAMILY SERVICES,St.john's,NL,,
THE SALVATION ARMY DOVER CORPS,Dover,NL,,
THE SALVATION ARMY GREEN'S HARBOUR CORPS,Green's Harbour,NL,,
THE SALVATION ARMY HORWOOD CORPS,Horwood,NL,,
THE SALVATION ARMY LETHBRIDGE CORPS,Lethbridge B Bay,NL,,
THE SALVATION ARMY LEWISPORTE CORPS ,Lewisporte,NL,709-535-2504,
THE SALVATION ARMY LITTLE HEART'S EASE CORPS,Little Heart's Ease,NL,,
THE SALVATION ARMY MOUNT PEARL CORPS,Mount Pearl,NL,,
THE SALVATION ARMY NEW WORLD ISLAND WEST,Summerford N D B,NL,,
THE SALVATION ARMY SEAL COVE/BAIE VERTE CORPS,Seal Cove,NL,,
THE SALVATION ARMY WINTERTON CORPS,Winterton,NL,,
THE ST. JOHN'S WEST WORSHIP CENTRE,St. Johns,NL,,
TRINITY UNITED CHURCH,Botwood,NL,,
TRITON CORPS,Triton,NL,,
TRIUMPHANT PENTECOSTAL TABERNACLE,Catalina,NL,,
TRUTH GOSPEL CHURCH,Narasapuram,NL,+919618368439,http://www.cgmin.com
UNITED CHURCH OF CANADA BRIGUS/CUPIDS PASTORAL CHARGE,Brigus,NL,,
UNITED PENTECOSTAL CHURCH,Baie Verte,NL,,
UNITED PENTECOSTAL CHURCH INC,Bishop's Falls,NL,,
UNITED PENTECOSTAL CHURCH ST JOHN'S NEWFOUNDLAND,Mount Pearl,NL,,
UNITED PENTECOSTAL CHURCH STEPHENVILLE,Stephenville,NL,,
VICTORIA UNITED CHURCH,Victoria,NL,,
VICTORY CHRISTIAN CENTRE INC,St. John's,NL,,
WESLEYVILLE CORPS,Wesleyville,NL,,
WEST END BAPTIST CHURCH,St. John's,NL,709-368-1381,http://www.westendbaptistchurch.ca
WING'S POINT PENTECOSTAL TABERNACLE,Gander Bay,NL,,
Worldwide Church of God,Gander,NL,(709) 368-9901,
Worldwide Church of God,St. John's,NL,(709) 368-9901,
ZION PENTECOSTAL CHURCH,Moreton's Harbour,NL,,
ZION PENTECOSTAL CHURCH,New Harbour,NL,,
